phase,checkpoint,frame,episode,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,drqv2_01000000.pt,1000000,0,1,27,117.0844,4.8767,1.5000,0.0000,1.0000,-0.9969,1.0000,0.9970,0,0,0,0,0.0400,-0.0399,0.0628,4.9187,0.0809
offline_val,drqv2_01000000.pt,1000000,0,1,28,81.1646,2.2707,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,2.2732,0.6261
offline_val,drqv2_01000000.pt,1000000,0,1,29,39.9188,5.8154,1.5000,0.0000,1.0000,0.9999,0.9984,0.9970,0,0,0,0,0.0400,0.0400,0.0627,5.6471,3.5389
offline_val,drqv2_01000000.pt,1000000,0,1,30,43.1633,2.9608,1.5000,0.0000,1.0000,1.0000,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,2.8991,1.7498
offline_val,drqv2_01000000.pt,1000000,0,1,31,77.4878,2.1979,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,2.1979,0.6652
offline_val,drqv2_01000000.pt,1000000,0,1,32,49.2164,5.3209,1.5000,0.0000,1.0000,1.0000,0.9993,0.9970,0,0,0,0,0.0400,0.0400,0.0628,5.1934,2.8717
offline_val,drqv2_01000000.pt,1000000,0,1,33,155.8189,4.6314,1.5000,0.0000,1.0000,-1.0000,0.9723,0.9970,0,0,0,0,0.0400,-0.0400,0.0611,4.7556,-1.2748
offline_val,drqv2_01000000.pt,1000000,0,1,34,160.9360,4.7890,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,4.7093,-2.0930
offline_val,drqv2_01000000.pt,1000000,0,1,35,211.5948,5.5383,1.5000,0.0000,0.8570,0.0516,-0.9580,0.9970,0,0,0,0,0.0343,0.0021,-0.0602,5.3140,-4.4561
offline_val,drqv2_01000000.pt,1000000,0,1,36,194.6426,4.2222,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,4.0897,-2.9141
offline_val,drqv2_01000000.pt,1000000,0,1,37,74.1430,5.7942,1.5000,0.0000,1.0000,1.0000,0.9626,0.9970,0,0,0,0,0.0400,0.0400,0.0605,5.7243,2.0306
offline_val,drqv2_01000000.pt,1000000,0,1,38,55.5330,3.6710,1.5000,0.0000,1.0000,0.9921,0.9914,0.9970,0,0,0,0,0.0400,0.0397,0.0623,3.6072,1.8182
offline_val,drqv2_01000000.pt,1000000,0,1,39,205.5040,2.6377,1.5000,0.0000,1.0000,-0.9998,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,2.5565,-2.0498
offline_val,drqv2_01000000.pt,1000000,0,1,40,130.5957,6.3257,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,6.2979,-1.3167
offline_val,drqv2_01000000.pt,1000000,0,1,41,166.4819,5.2770,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,5.1714,-2.5211
offline_val,drqv2_01000000.pt,1000000,0,1,42,12.5098,4.5413,1.5000,0.0000,0.3292,-0.0804,0.9395,0.9970,0,0,0,0,0.0132,-0.0032,0.0590,4.3469,3.6438
offline_val,drqv2_01000000.pt,1000000,0,1,43,173.9935,5.6628,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,5.5265,-3.0205
offline_val,drqv2_01000000.pt,1000000,0,1,44,35.6385,3.8192,1.5000,0.0000,1.0000,1.0000,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,3.7144,2.4604
offline_val,drqv2_01000000.pt,1000000,0,1,45,64.7360,4.1622,1.5000,0.0000,1.0000,1.0000,0.9191,0.9970,0,0,0,0,0.0400,0.0400,0.0578,4.1102,1.7516
offline_val,drqv2_01000000.pt,1000000,0,1,46,88.9065,4.9296,1.5000,0.0000,1.0000,1.0000,0.9963,0.9970,0,0,0,0,0.0400,0.0400,0.0626,4.9066,1.1996
offline_val,drqv2_01000000.pt,1000000,0,1,47,114.6402,1.9570,1.5000,0.0000,1.0000,-1.0000,-0.9998,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,1.9907,-0.2015
offline_val,drqv2_01000000.pt,1000000,0,1,48,99.6844,3.8611,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,3.8711,0.5580
offline_val,drqv2_01000000.pt,1000000,0,1,49,74.3223,2.1418,1.5000,0.0000,1.0000,0.9999,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,2.1396,0.7779
offline_val,drqv2_01000000.pt,1000000,0,1,50,86.7795,2.0982,1.5000,0.0000,1.0000,-1.0000,-0.0800,0.9970,0,0,0,0,0.0400,-0.0400,-0.0050,2.1402,0.3459
offline_val,drqv2_01000000.pt,1000000,0,1,51,208.1157,4.2424,1.5000,0.0000,0.3399,-0.2392,-0.9992,0.9970,0,0,0,0,0.0136,-0.0096,-0.0628,4.0560,-3.3247
offline_val,drqv2_01000000.pt,1000000,0,1,52,20.3049,2.3833,1.5000,0.0000,0.8962,0.0174,0.9999,0.9970,0,0,0,0,0.0358,0.0007,0.0628,2.3116,1.7843
offline_val,drqv2_01000000.pt,1000000,0,1,53,205.6815,1.7034,1.5000,0.0000,-0.4632,-0.8019,-0.9998,0.9970,0,0,0,0,-0.0185,-0.0321,-0.0628,1.6064,-1.3322
offline_val,drqv2_01000000.pt,1000000,0,1,54,-1.0000,0.0000,1.5000,0.0000,0.3070,-0.0496,-0.9310,0.0045,0,0,0,0,0.0123,-0.0020,-0.0585,4.2142,-4.1641
offline_val,drqv2_01000000.pt,1000000,0,1,55,-1.0000,0.0000,1.5000,0.0000,0.2470,0.1112,-0.6979,0.0033,0,0,0,0,0.0099,0.0044,-0.0439,2.1097,2.1013
offline_val,drqv2_01000000.pt,1000000,0,1,56,51.9789,4.7322,1.5000,0.0000,1.0000,1.0000,0.1566,0.9970,0,0,0,0,0.0400,0.0400,0.0098,4.7511,2.2144
offline_val,drqv2_01000000.pt,1000000,0,1,57,222.9789,5.1353,1.5000,0.0000,0.4462,0.1125,-0.6982,0.9970,0,0,0,0,0.0178,0.0045,-0.0439,4.9610,-4.4864
offline_val,drqv2_01000000.pt,1000000,0,1,58,49.6101,2.0732,1.5000,0.0000,1.0000,1.0000,0.9531,0.9970,0,0,0,0,0.0400,0.0400,0.0599,2.0515,1.1314
offline_val,drqv2_01000000.pt,1000000,0,1,59,39.7736,5.1890,1.5000,0.0000,1.0000,1.0000,0.9894,0.9970,0,0,0,0,0.0400,0.0400,0.0622,5.0445,3.1648
offline_val,drqv2_01000000.pt,1000000,0,1,60,38.3821,4.0377,1.5000,0.0000,1.0000,1.0000,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,3.9299,2.5161
offline_val,drqv2_01000000.pt,1000000,0,1,61,220.0999,1.5564,1.5000,0.0000,-0.1116,-0.2886,-0.9450,0.9970,0,0,0,0,-0.0045,-0.0115,-0.0594,1.4744,-1.3622
offline_val,drqv2_01000000.pt,1000000,0,1,62,17.7207,2.6525,1.5000,0.0000,0.7627,-0.2050,0.9997,0.9970,0,0,0,0,0.0305,-0.0082,0.0628,2.5602,2.0282
offline_val,drqv2_01000000.pt,1000000,0,1,63,18.6367,2.5577,1.5000,0.0000,0.8726,-0.0515,0.9999,0.9970,0,0,0,0,0.0349,-0.0021,0.0628,2.4752,1.9440
offline_val,drqv2_01000000.pt,1000000,0,1,64,111.0171,6.7614,1.5000,0.0000,1.0000,-0.9915,0.3455,0.9970,0,0,0,0,0.0400,-0.0397,0.0217,6.7987,0.1569
offline_val,drqv2_01000000.pt,1000000,0,1,65,56.1298,1.9211,1.5000,0.0000,1.0000,0.9996,-0.1272,0.9970,0,0,0,0,0.0400,0.0400,-0.0080,1.9674,0.8287
offline_val,drqv2_01000000.pt,1000000,0,1,66,1.2981,1.8655,1.5000,0.0000,0.7060,0.1273,0.8710,0.9970,0,0,0,0,0.0282,0.0051,0.0547,1.8063,1.6520
offline_val,drqv2_01000000.pt,1000000,0,1,67,55.1920,5.6069,1.5000,0.0000,1.0000,1.0000,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,5.4860,2.7736
offline_val,drqv2_01000000.pt,1000000,0,1,68,102.7431,4.4060,1.5000,0.0000,1.0000,0.9669,1.0000,0.9970,0,0,0,0,0.0400,0.0387,0.0628,4.4182,0.6203
offline_val,drqv2_01000000.pt,1000000,0,1,69,147.6289,3.1095,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,3.1955,-0.6731
offline_val,drqv2_01000000.pt,1000000,0,1,70,72.3815,4.9799,1.5000,0.0000,1.0000,1.0000,0.9814,0.9970,0,0,0,0,0.0400,0.0400,0.0617,4.9194,1.8222
offline_val,drqv2_01000000.pt,1000000,0,1,71,89.3852,4.5605,1.5000,0.0000,1.0000,0.9943,1.0000,0.9970,0,0,0,0,0.0400,0.0398,0.0628,4.5430,1.0973
offline_val,drqv2_01000000.pt,1000000,0,1,72,15.3629,3.9056,1.5000,0.0000,0.4483,-0.1934,0.9913,0.9970,0,0,0,0,0.0179,-0.0077,0.0623,3.7400,3.0576
offline_val,drqv2_01000000.pt,1000000,0,1,73,46.4105,3.1261,1.5000,0.0000,1.0000,0.9994,0.9998,0.9970,0,0,0,0,0.0400,0.0400,0.0628,3.0635,1.7694
offline_val,drqv2_01000000.pt,1000000,0,1,74,162.7316,3.0904,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,3.0506,-1.4063
offline_val,drqv2_01000000.pt,1000000,0,1,75,9.8200,1.5885,1.5000,0.0000,0.6130,0.0056,0.9424,0.9970,0,0,0,0,0.0245,0.0002,0.0592,1.5382,1.3081
offline_val,drqv2_01000000.pt,1000000,0,1,76,191.0034,4.1599,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,4.0371,-2.7586
offline_val,drqv2_01000000.pt,1000000,0,1,77,85.9412,5.9094,1.5000,0.0000,1.0000,1.0000,0.9366,0.9970,0,0,0,0,0.0400,0.0400,0.0588,5.8713,1.5393
offline_val,drqv2_01000000.pt,1000000,0,1,78,71.5892,2.4098,1.5000,0.0000,1.0000,-0.9866,1.0000,0.9970,0,0,0,0,0.0400,-0.0395,0.0628,2.3993,0.8400
offline_val,drqv2_01000000.pt,1000000,0,1,79,184.4963,1.8042,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,1.7791,-1.1313
offline_val,drqv2_01000000.pt,1000000,0,1,80,66.2129,3.0972,1.5000,0.0000,1.0000,-0.9999,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,3.0644,1.2148
offline_val,drqv2_01000000.pt,1000000,0,1,81,84.6238,5.1281,1.5000,0.0000,1.0000,1.0000,0.9998,0.9970,0,0,0,0,0.0400,0.0400,0.0628,5.0920,1.4117
offline_val,drqv2_01000000.pt,1000000,0,1,82,73.0620,2.6130,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,2.6000,0.8848
offline_val,drqv2_01000000.pt,1000000,0,1,83,167.5086,4.2391,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,4.1601,-2.0656
offline_val,drqv2_01000000.pt,1000000,0,1,84,149.4417,3.0083,1.5000,0.0000,1.0000,-1.0000,-0.9999,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,2.9894,-1.0711
offline_val,drqv2_01000000.pt,1000000,0,1,85,67.4829,4.2225,1.5000,0.0000,1.0000,1.0000,0.9986,0.9970,0,0,0,0,0.0400,0.0400,0.0627,4.1659,1.7103
offline_val,drqv2_01000000.pt,1000000,0,1,86,141.1381,3.1815,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,3.2588,-0.5334
offline_val,drqv2_01000000.pt,1000000,0,1,87,63.2142,5.4593,1.5000,0.0000,1.0000,1.0000,0.3474,0.9970,0,0,0,0,0.0400,0.0400,0.0218,5.4544,2.1540
offline_val,drqv2_01000000.pt,1000000,0,1,88,105.3690,6.6764,1.5000,0.0000,1.0000,-0.9973,-0.9546,0.9970,0,0,0,0,0.0400,-0.0399,-0.0600,6.7243,-0.1090
offline_val,drqv2_01000000.pt,1000000,0,1,89,-1.0000,0.0000,1.5000,0.0000,0.7499,-0.5436,-0.9974,-0.0329,0,0,0,0,0.0300,-0.0217,-0.0627,3.1413,3.0725
offline_val,drqv2_01000000.pt,1000000,0,1,90,78.3400,3.7692,1.5000,0.0000,1.0000,-0.9879,1.0000,0.9970,0,0,0,0,0.0400,-0.0395,0.0628,3.7421,1.1458
offline_val,drqv2_01000000.pt,1000000,0,1,91,165.7104,5.4495,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,5.3411,-2.5707
offline_val,drqv2_01000000.pt,1000000,0,1,92,111.1316,4.3240,1.5000,0.0000,1.0000,0.9780,1.0000,0.9970,0,0,0,0,0.0400,0.0391,0.0628,4.3537,0.3387
offline_val,drqv2_01000000.pt,1000000,0,1,93,69.8420,5.4172,1.5000,0.0000,1.0000,1.0000,0.8885,0.9970,0,0,0,0,0.0400,0.0400,0.0558,5.3533,2.0506
offline_val,drqv2_01000000.pt,1000000,0,1,94,41.0740,2.9228,1.5000,0.0000,1.0000,1.0000,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,2.8595,1.7735
offline_val,drqv2_01000000.pt,1000000,0,1,95,75.8757,4.4583,1.5000,0.0000,1.0000,1.0000,0.9921,0.9970,0,0,0,0,0.0400,0.0400,0.0623,4.4144,1.5220
offline_val,drqv2_01000000.pt,1000000,0,1,96,-1.0000,0.0000,1.5000,0.0000,0.3963,-0.0897,-0.9883,0.0016,0,0,0,0,0.0159,-0.0036,-0.0621,4.1662,3.9437
offline_val,drqv2_01000000.pt,1000000,0,1,97,71.7011,2.4418,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,2.4307,0.8491
offline_val,drqv2_01000000.pt,1000000,0,1,98,36.3919,5.8429,1.5000,0.0000,1.0000,1.0000,0.9120,0.9970,0,0,0,0,0.0400,0.0400,0.0573,5.6838,3.6789
offline_val,drqv2_01000000.pt,1000000,0,1,99,56.2393,2.8984,1.5000,0.0000,1.0000,0.5924,0.9998,0.9970,0,0,0,0,0.0400,0.0237,0.0628,2.8566,1.4141
offline_val,drqv2_01000000.pt,1000000,0,1,100,39.1676,3.9054,1.5000,0.0000,1.0000,1.0000,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,3.8039,2.4120
offline_val,drqv2_01000000.pt,1000000,0,1,101,125.3449,2.9855,1.5000,0.0000,1.0000,-1.0000,0.9991,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,3.0383,-0.1506
offline_val,drqv2_01000000.pt,1000000,0,1,102,160.3276,2.8916,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,2.8601,-1.2664
offline_val,drqv2_01000000.pt,1000000,0,1,103,-1.0000,0.0000,1.5000,0.0000,0.5825,0.2328,-0.7723,-0.0120,0,0,0,0,0.0233,0.0093,-0.0485,4.0838,3.9492
offline_val,drqv2_01000000.pt,1000000,0,1,104,154.0344,3.6351,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,3.7398,-0.9542
offline_val,drqv2_01000000.pt,1000000,0,1,105,210.3095,2.9410,1.5000,0.0000,0.7293,-0.4063,-0.9997,0.9970,0,0,0,0,0.0292,-0.0163,-0.0628,2.8284,-2.3627
offline_val,drqv2_01000000.pt,1000000,0,1,106,87.8173,3.1506,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,3.1485,0.7275
offline_val,drqv2_01000000.pt,1000000,0,1,107,168.7260,6.2909,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,6.1506,-3.1033
offline_val,drqv2_01000000.pt,1000000,0,1,108,115.5171,4.8743,1.5000,0.0000,1.0000,0.4882,1.0000,0.9970,0,0,0,0,0.0400,0.0195,0.0628,4.9127,0.1974
offline_val,drqv2_01000000.pt,1000000,0,1,109,180.6031,1.7499,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,1.7300,-1.0475
offline_val,drqv2_01000000.pt,1000000,0,1,110,153.9242,5.7790,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,5.6936,-2.2144
offline_val,drqv2_01000000.pt,1000000,0,1,111,28.2596,5.7771,1.5000,0.0000,0.9999,0.9789,0.9992,0.9970,0,0,0,0,0.0400,0.0392,0.0628,5.5783,4.0189
offline_val,drqv2_01000000.pt,1000000,0,1,112,121.7708,4.1934,1.5000,0.0000,1.0000,-1.0000,1.0000,0.9970,0,0,0,0,0.0400,-0.0400,0.0628,4.2444,-0.0831
offline_val,drqv2_01000000.pt,1000000,0,1,113,47.9533,4.1378,1.5000,0.0000,1.0000,0.9998,-0.4978,0.9970,0,0,0,0,0.0400,0.0400,-0.0313,4.2379,1.8951
offline_val,drqv2_01000000.pt,1000000,0,1,114,21.9427,2.3017,1.5000,0.0000,0.9588,0.2675,0.9999,0.9970,0,0,0,0,0.0384,0.0107,0.0628,2.2380,1.7051
offline_val,drqv2_01000000.pt,1000000,0,1,115,221.8017,3.2714,1.5000,0.0000,0.2216,0.1089,-0.8342,0.9970,0,0,0,0,0.0089,0.0044,-0.0524,3.1348,-2.8545
offline_val,drqv2_01000000.pt,1000000,0,1,116,159.0048,3.2115,1.5000,0.0000,1.0000,-1.0000,0.9280,0.9970,0,0,0,0,0.0400,-0.0400,0.0583,3.3120,-0.9819
offline_val,drqv2_01000000.pt,1000000,0,1,117,141.6620,2.3059,1.5000,0.0000,1.0000,-1.0000,-0.9924,0.9970,0,0,0,0,0.0400,-0.0400,-0.0624,2.3095,-0.6951
offline_val,drqv2_01000000.pt,1000000,0,1,118,206.3475,2.1048,1.5000,0.0000,0.9057,-1.0000,-1.0000,0.9970,0,0,0,0,0.0362,-0.0400,-0.0628,2.0435,-1.6570
offline_val,drqv2_01000000.pt,1000000,0,1,119,200.7638,4.9051,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,4.7306,-3.6035
offline_val,drqv2_01000000.pt,1000000,0,1,120,-1.0000,0.0000,1.5000,0.0000,0.6624,0.2164,-0.8940,-0.0153,0,0,0,0,0.0265,0.0087,-0.0562,3.1277,-3.1229
offline_val,drqv2_01000000.pt,1000000,0,1,121,61.1504,4.9755,1.5000,0.0000,1.0000,1.0000,0.2576,0.9970,0,0,0,0,0.0400,0.0400,0.0162,4.9842,2.0157
offline_val,drqv2_01000000.pt,1000000,0,1,122,163.8876,2.0428,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,2.0289,-0.9608
offline_val,drqv2_01000000.pt,1000000,0,1,123,75.4330,4.6057,1.5000,0.0000,1.0000,0.9999,1.0000,0.9970,0,0,0,0,0.0400,0.0400,0.0628,4.5574,1.5885
offline_val,drqv2_01000000.pt,1000000,0,1,124,204.9903,3.2211,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.9970,0,0,0,0,0.0400,-0.0400,-0.0628,3.1138,-2.4819
offline_val,drqv2_01000000.pt,1000000,0,1,125,32.9605,2.2895,1.5000,0.0000,1.0000,0.9916,0.9995,0.9970,0,0,0,0,0.0400,0.0397,0.0628,2.2399,1.5364
offline_val,drqv2_01000000.pt,1000000,0,1,126,216.6590,4.3949,1.5000,0.0000,0.5216,0.1091,-0.7168,0.9970,0,0,0,0,0.0209,0.0044,-0.0450,4.2561,-3.6360
offline_val,drqv2_01000000.pt,1000000,0,1,127,145.4893,3.2170,1.5000,0.0000,1.0000,-1.0000,-0.9723,0.9970,0,0,0,0,0.0400,-0.0400,-0.0611,3.2017,-1.0420
offline_val,drqv2_01000000.pt,1000000,0,2,0,138.0998,3.2055,1.5000,0.0000,1.0000,-1.0000,0.9667,-0.0249,0,0,0,0,0.0824,-0.0774,0.1236,3.3408,-0.3043
offline_val,drqv2_01000000.pt,1000000,0,2,1,189.8279,5.9117,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.0270,0,0,0,0,0.0034,-0.0815,-0.1257,5.4365,-4.2423
offline_val,drqv2_01000000.pt,1000000,0,2,2,118.2319,5.1490,1.5000,0.0000,1.0000,1.0000,1.0000,-0.0110,0,0,0,0,0.0774,0.0824,0.1257,5.2159,0.4893
offline_val,drqv2_01000000.pt,1000000,0,2,3,138.4657,5.3953,1.5000,0.0000,1.0000,-0.9666,-0.9995,0.0348,0,0,0,0,0.0823,-0.0761,0.0000,5.4777,-1.1457
offline_val,drqv2_01000000.pt,1000000,0,2,4,36.4453,4.7286,1.5000,0.0000,1.0000,1.0000,1.0000,0.0330,0,0,0,0,0.0774,0.0824,0.1257,4.4333,3.3306
offline_val,drqv2_01000000.pt,1000000,0,2,5,179.7617,3.7767,1.5000,0.0000,1.0000,-1.0000,-0.9998,0.0374,0,0,0,0,0.0774,-0.0824,-0.1257,3.5841,-2.4580
