update,step,fps,sample_fps,collect_s,learn_s,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef
101,3309568,56.0395770196256,28692.263434048305,1.1420500189997256,0.6287895799996477,0,0,0,0,0.0,0.0,0.0,0.0030968416220275687,0.228370955347782,0.03023227517842315,-3.8665155962109568,0.014110537800297607,0.06674359738826752,0.05992580205202103,0.07331425696611404,1.0
102,3342336,56.331980415230944,28841.973972598244,1.1361219599994001,0.6073114860000715,1,1,0,0,1.0,0.0,0.0,0.0021223452684353107,0.052991873321298046,0.005549845524365082,-3.8964210748672485,0.011968710890505463,0.06588059663772583,0.05914878845214844,0.07216174900531769,1.0
103,3375104,55.195444520595956,28260.06759454513,1.1595159809994584,0.6313976639994507,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.0026412770079332405,0.09678539335654932,0.0034210650417662693,-3.9201977044343947,0.013912750485542347,0.06557703018188477,0.058626703917980194,0.07166000455617905,1.0
104,3407872,57.074498048298935,29222.143000729055,1.1213414430003468,0.549596876000578,2,1,1,0,0.5,0.5,0.0,0.003124073539038363,0.06780635954200989,0.0029530119823903077,-3.9224185228347777,0.0183183373981592,0.06567145138978958,0.05810559168457985,0.07161155343055725,1.0
105,3440640,58.40299734107174,29902.33463862873,1.0958341680006924,0.5458973790000528,2,2,0,0,1.0,0.0,0.0,0.0038011970988009124,0.19937174387741835,0.0046828165301121775,-3.9272389113903046,0.013518678157925023,0.06552673876285553,0.058235254138708115,0.07133001834154129,1.0
106,3473408,55.75270199789859,28545.38342292408,1.14792642699922,0.6195208839999395,504,1,0,503,0.001984126984126984,0.0,0.998015873015873,0.0026631785942299755,0.11715289574931376,0.012714145501377061,-3.9610205054283143,0.022944665586328482,0.06426606327295303,0.057134706526994705,0.07039155811071396,1.0
107,3506176,55.49652064998271,28414.21857279115,1.153225449999809,0.5970132869997542,0,0,0,0,0.0,0.0,0.0,0.003709827910643071,0.014517223002621904,0.01689755606057588,-3.9860842183232306,0.007555832783327787,0.06425122916698456,0.05759922415018082,0.07014016807079315,1.0
108,3538944,57.69292435476192,29538.777269638103,1.109321476000332,0.5556056959994748,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.0027003051029169,0.0553487279888941,0.005169682558334898,-3.9953756600618364,0.011269858894229401,0.06407999992370605,0.05733054503798485,0.06955345720052719,1.0
109,3571712,57.79567017743591,29591.383130847185,1.1073493879994203,0.6212742719999369,7,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0035114996768243144,0.1798510479100514,0.003868109059112612,-3.9873364329338075,0.011406746839202241,0.06429295986890793,0.057650141417980194,0.07007156312465668,1.0
110,3604480,57.51779743324151,29449.112285819654,1.1126990749999095,0.6574363569998241,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.00242595096497098,0.050018132761033486,0.0033335033076582476,-4.007853539288044,0.011542234506487148,0.0635867640376091,0.05672244727611542,0.06972397118806839,1.0
111,3637248,55.39008781345263,28359.724960487747,1.1554413889998614,0.6293977349996567,6,4,0,2,0.6666666666666666,0.0,0.3333333333333333,0.00399688157995115,0.23389922223286702,0.005794645556306932,-3.997116196155548,0.043665565714763946,0.06448766589164734,0.05792395770549774,0.07022660970687866,1.0
112,3670016,56.41699985109495,28885.503923760614,1.1344098439994923,0.6307306460003019,493,1,0,492,0.002028397565922921,0.0,0.9979716024340771,0.0033206577538294367,0.14975160600442905,0.015803014280390926,-3.9910903930664063,0.016397760092513636,0.06391896307468414,0.05682450905442238,0.0698331892490387,1.0
113,3702784,56.49786385856346,28926.906295584493,1.1327861910003776,0.5733646329999829,0,0,0,0,0.0,0.0,0.0,0.0013539704988943413,0.01731922540056985,0.010913786038872785,-3.9903087243437767,0.0064521176162088524,0.06443120539188385,0.057639721781015396,0.06999818235635757,1.0
114,3735552,58.635519039178405,30021.385748059343,1.0914885900001536,0.5773794230008207,4,0,0,4,0.0,0.0,1.0,0.002765513207123149,0.013744356014649383,0.00398404481165926,-3.9850878357887267,0.007555310681345873,0.06431233882904053,0.05762065201997757,0.06994276493787766,1.0
115,3768320,58.40487063036054,29903.293762744597,1.0957990200004133,0.558622887000638,7,1,0,6,0.14285714285714285,0.0,0.8571428571428571,0.003197607038600836,0.05258668559181388,0.0031211182173137785,-3.989079770445824,0.010106772815925069,0.06417263299226761,0.05731663107872009,0.06981850415468216,1.0
116,3801088,56.934204467001905,29150.312687104975,1.1241045799997664,0.5454144080003971,9,6,0,3,0.6666666666666666,0.0,0.3333333333333333,0.003492741967784241,0.4259881767909974,0.004097603326954413,-3.9659814566373823,0.04643433041310345,0.06509537994861603,0.05754972621798515,0.07059148699045181,1.0
117,3833856,57.52367289687301,29452.12052319898,1.1125854239999171,0.5612499540002318,8,1,0,7,0.125,0.0,0.875,0.0020753213575517293,0.046790193153719885,0.003754769145598402,-3.989053076505661,0.02865324175909336,0.0635259672999382,0.056355107575654984,0.06861121207475662,1.0
118,3866624,55.32399447936176,28325.88517343322,1.156821748000766,0.6264313639994725,484,0,0,484,0.0,0.0,1.0,0.002951390550879296,0.15805952697992326,0.01625966388382949,-4.03804177492857,0.014456352373599657,0.06291328370571136,0.05630305036902428,0.0679660513997078,1.0
119,3899392,55.33437584162221,28331.200430910572,1.1566047149999577,0.5674715779996404,1,1,0,0,1.0,0.0,0.0,0.0018950478319311515,0.05391342887160135,0.00859009806154063,-4.053786715865135,0.014876693240512395,0.06269817054271698,0.056518618017435074,0.06707308441400528,1.0
120,3932160,57.62563291300318,29504.32405145763,1.110616869000296,0.6318396790002225,6,2,0,4,0.3333333333333333,0.0,0.6666666666666666,0.0035867303486156743,0.05717880474840058,0.003372933507489506,-4.05854464918375,0.013341354190561105,0.06267029047012329,0.05663127452135086,0.06704181432723999,1.0
121,3964928,58.448777927168486,29925.774298710265,1.0949758449996807,0.6176194259996919,0,0,0,0,0.0,0.0,0.0,0.0032394436064350886,0.27705209265695885,0.021588404633803293,-4.0769446909427645,0.012808298290838138,0.06213771551847458,0.05627112835645676,0.06601250916719437,1.0
122,3997696,50.775105911587254,25996.854226732674,1.260460196999702,0.6328842689999874,2,2,0,0,1.0,0.0,0.0,0.0014355360501213,0.09803680399636505,0.004344916986883618,-4.0787536427378654,0.01563410992421268,0.06239189952611923,0.05630255490541458,0.06656120717525482,1.0
123,4030464,56.69687833355899,29028.801706782204,1.1288099430003058,0.6252264750000904,4,3,1,0,0.75,0.25,0.0,0.0034273538825800643,0.16496070602006513,0.0025215827521606116,-4.050370854139328,0.02318959107797127,0.06338587403297424,0.05715164169669151,0.0682201161980629,1.0
124,4063232,56.537309793645896,28947.1026143467,1.131995848999395,0.6355381069997748,1,1,0,0,1.0,0.0,0.0,0.003239901768392883,0.047144347475295945,0.00251296467067732,-4.051654727756977,0.022472690581707866,0.06249973177909851,0.05641821026802063,0.06721530109643936,1.0
125,4096000,58.04720033903037,29720.16657358355,1.1025510210001812,0.6278900779998366,4,4,0,0,1.0,0.0,0.0,0.002801911437200033,0.3119379702489823,0.004100017072050832,-4.062054699659347,0.027824637026787967,0.06275373697280884,0.05649933964014053,0.06824629753828049,1.0
126,4128768,55.12106457743813,28221.985063648324,1.161080623000089,0.6397831790000055,502,3,0,499,0.00597609561752988,0.0,0.9940239043824701,0.0032603190746158363,0.2565755105460994,0.011643873568391427,-4.029800629615783,0.042123950112727473,0.0639042854309082,0.057150643318891525,0.07013556361198425,1.0
127,4161536,57.25265423845829,29313.358970090645,1.117852103999212,0.6124062740000227,0,0,0,0,0.0,0.0,0.0,0.002713880706141936,0.011031182394071947,0.013322741139563731,-4.002438297867775,0.007702140993205831,0.06391012668609619,0.057618193328380585,0.06952182203531265,1.0
128,4194304,57.04605147061988,29207.57835295738,1.1219006109995462,0.6130010130000301,2,1,0,1,0.5,0.0,0.5,0.0024807923902699256,0.05480025804135948,0.004831768594885944,-4.001466949284077,0.011259241942752851,0.0639633983373642,0.05755627527832985,0.07000067085027695,1.0
129,4227072,55.72537471683794,28531.391855021026,1.1484893609995197,0.6615394950003974,9,1,4,4,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0038828252436360344,0.1726031880854862,0.0041000143908604516,-3.9885027334094048,0.011655947094914154,0.06448327749967575,0.05772275850176811,0.07137984782457352,1.0
130,4259840,57.62380891316624,29503.390163541117,1.1106520240000464,0.6243725450003694,5,2,2,1,0.4,0.4,0.2,0.004249634141160641,0.13675273886947253,0.0032298825135512743,-3.978964611887932,0.021852852113806876,0.06443895399570465,0.05712500587105751,0.07120721787214279,1.0
131,4292608,58.86862640478884,30140.736719251887,1.0871665249997022,0.5855954150001708,5,1,0,4,0.2,0.0,0.8,0.001463824589154683,0.1981668109074235,0.004244659425603458,-4.011780178546905,0.010370580877861357,0.06312683969736099,0.05650988593697548,0.06938710063695908,1.0
132,4325376,54.63129505422351,27971.223067762436,1.1714897100000599,0.5804447470000014,492,1,0,491,0.0020325203252032522,0.0,0.9979674796747967,0.002710311790724518,0.13639168266090565,0.015467914906912484,-4.045949463546276,0.01696124312984466,0.06295131891965866,0.056436020880937576,0.06895248591899872,1.0
133,4358144,57.82199563512252,29604.86176518273,1.1068452290001005,0.5872058519998973,1,1,0,0,1.0,0.0,0.0,0.0025961727747926488,0.053676363233535085,0.0076156633163918745,-4.0428044751286505,0.011342195969700698,0.06332206726074219,0.05633726716041565,0.06920016556978226,1.0
134,4390912,58.246264337389185,29822.087340743263,1.0987829129999227,0.5308774120003363,1,0,0,1,0.0,0.0,1.0,0.002394462053780444,0.02312331112625543,0.004474781323369825,-4.042463481426239,0.00796940185027779,0.062954843044281,0.055767208337783813,0.06878750026226044,1.0
135,4423680,55.13899024843788,28231.163007200194,1.1607031559997267,0.5539758499999152,13,1,2,10,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.0024711946833122058,0.09345506789613864,0.003784077074669767,-4.048482498526573,0.012640373048270703,0.06300148367881775,0.05559256300330162,0.06839238852262497,1.0
136,4456448,57.435884667485,29407.17294975232,1.1142859619994852,0.5298146690001886,6,3,0,3,0.5,0.0,0.5,0.003746923289145343,0.31835849373601377,0.004960832647338975,-4.041822855174542,0.023902377802369302,0.06340889632701874,0.055083103477954865,0.06947622448205948,1.0
137,4489216,57.819577582109915,29603.623722040276,1.1068915180003387,0.5362471739999819,11,4,1,6,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.0033327537210425364,0.19729847908638476,0.0012174348350526998,-4.00230048596859,0.05152156773256138,0.06439507007598877,0.055870216339826584,0.07084763050079346,1.0
138,4521984,54.537418085079054,27923.158059560476,1.173506231999454,0.6208149359999879,481,3,0,478,0.006237006237006237,0.0,0.9937629937629938,0.002167876910243649,0.41231099410797467,0.0138665382983163,-3.9870327338576317,0.015403386840262101,0.06431572884321213,0.05532383173704147,0.07098795473575592,1.0
139,4554752,57.08352636038213,29226.76549651565,1.1211640920000718,0.6317015919994446,2,1,0,1,0.5,0.0,0.5,0.002047089207189856,0.05135138294572243,0.005838753365969751,-4.004102842509747,0.018907447153469547,0.06392877548933029,0.05526617914438248,0.07031508535146713,1.0
140,4587520,56.14118388429617,28744.28614875964,1.1399830850004946,0.6230925159998151,4,1,0,3,0.25,0.0,0.75,0.0017890494033053982,0.059180909398855876,0.0029042736856354167,-4.03016519844532,0.016467409399774625,0.06307398527860641,0.05517115443944931,0.06916376203298569,1.0
141,4620288,55.91459071428055,28628.27044571164,1.1446028520003892,0.6325799440000992,0,0,0,0,0.0,0.0,0.0,0.0022765267131035216,0.4513038922974374,0.017169654200552033,-4.057593609392643,0.011338154516852227,0.06263116747140884,0.05452302098274231,0.0691848024725914,1.0
142,4653056,53.11011629444999,27192.379542758394,1.2050434920001862,0.6686567370006742,2,2,0,0,1.0,0.0,0.0,0.001765650772722438,0.056969152599049264,0.004315708996728063,-4.09079133272171,0.01511868973284436,0.061913471668958664,0.0541699044406414,0.06872987747192383,1.0
143,4685824,56.74754019896534,29054.740581870254,1.127802187999805,0.6562633939993248,8,4,4,0,0.5,0.5,0.0,0.0030437726381933317,0.26316268839000256,0.0036177868852973914,-4.072400850057602,0.022108824953465955,0.06298250705003738,0.054757919162511826,0.07043923437595367,1.0
144,4718592,57.302558760158945,29338.91008520138,1.1168785720001324,0.6154828779999661,4,4,0,0,1.0,0.0,0.0,0.0021711921042879114,0.1824942180155631,0.003787322160496842,-4.04297631829977,0.0302100088858424,0.06322245299816132,0.05578690394759178,0.07073713093996048,1.0
145,4751360,50.83318178230441,26026.589072539857,1.259020146999319,0.5663179709999895,4,4,0,0,1.0,0.0,0.0,0.002660067378747044,0.5821160137653351,0.005593284092174145,-4.040552258491516,0.008681861947479774,0.06329232454299927,0.056007020175457,0.0704604983329773,1.0
146,4784128,53.654257601053,27470.979891739134,1.192822394000359,0.591510019999987,494,6,0,488,0.012145748987854251,0.0,0.9878542510121457,0.0027280534690362402,0.49836018120404335,0.01099592398677487,-4.008589367568493,0.03146161551376281,0.0644720196723938,0.05650285258889198,0.07262785732746124,1.0
147,4816896,54.31775989685323,27810.693067188855,1.1782518300005904,0.6323515909998605,1,0,0,1,0.0,0.0,1.0,0.0011405252436816227,0.008322792747640051,0.008860315936908591,-3.9792912766337394,0.007720333421457326,0.06455832719802856,0.056418534368276596,0.0728587880730629,1.0
148,4849664,51.64823757618202,26443.897639005194,1.2391516729994692,0.5657917839998845,4,3,0,1,0.75,0.0,0.25,0.00182724222613615,0.14157180298061575,0.00412304508354282,-3.969330461323261,0.012703165921629988,0.06504510343074799,0.05667934566736221,0.07377953082323074,1.0
149,4882432,51.381690879338606,26307.425730221366,1.2455798729997696,0.5832907619997059,12,2,2,8,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.002788937185687246,0.15343240815054743,0.0033781995021854526,-3.962372162938118,0.015270785576285561,0.06510072946548462,0.05585517734289169,0.07451697438955307,1.0
150,4915200,53.601378371530195,27443.90572622346,1.1939991459994417,0.5731834870002785,8,2,0,6,0.25,0.0,0.75,0.002610901460138848,0.09133841788534483,0.0035099399960017764,-3.969066594541073,0.017664854091344752,0.06465601176023483,0.056191571056842804,0.073768749833107,1.0
151,4947968,55.86915050375561,28605.005057922874,1.1455337950001194,0.6285596409998107,7,4,0,3,0.5714285714285714,0.0,0.42857142857142855,0.004552942560985684,0.4933123794849962,0.004991211295418907,-3.9730973809957506,0.019551190333004342,0.06475481390953064,0.05662965402007103,0.07411950826644897,1.0
152,4980736,52.93704134810661,27103.765170230585,1.2089833199997884,0.6269524549998096,480,2,0,478,0.004166666666666667,0.0,0.9958333333333333,0.0013792894184007309,0.28270173494238404,0.012807115286705084,-4.004094456136227,0.023822427455888827,0.06363837420940399,0.05574096739292145,0.07193313539028168,1.0
153,5013504,56.175099956344305,28761.651177648284,1.1392948129996512,0.6163205140001082,2,1,0,1,0.5,0.0,0.5,0.0014831781103566755,0.07967025368416217,0.006661516042368021,-4.019475464522839,0.009288633347750874,0.06375982612371445,0.055964145809412,0.0711216852068901,1.0
154,5046272,53.865119735376084,27578.941304512555,1.1881529330003104,0.6061101369996322,6,1,1,4,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0022949762955249754,0.08493451048998395,0.0047824566769122615,-4.008602547645569,0.007824846311996226,0.06397544592618942,0.05615100637078285,0.07159373909235,1.0
155,5079040,55.12533205489907,28224.170012108323,1.1609907389993168,0.6608036770003309,17,3,3,11,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.0030101715223281645,0.22106301187886856,0.004399131984246196,-3.995857959985733,0.011264945401126169,0.06449897587299347,0.05588862672448158,0.0725223496556282,1.0
156,5111808,57.17561867025132,29273.916759168675,1.1193582420000894,0.560499764999804,9,0,1,8,0.0,0.1111111111111111,0.8888888888888888,0.002174865307461005,0.025679936867527432,0.004223409189580707,-4.001039631664753,0.007451275791390799,0.06376247853040695,0.0552668422460556,0.07124793529510498,1.0
157,5144576,56.71792694063429,29039.578593604758,1.1283910299998752,0.6146376659999078,9,2,0,7,0.2222222222222222,0.0,0.7777777777777778,0.0032502997550182045,0.38378862692043186,0.004934401297214208,-4.030659279227256,0.010739191024185857,0.06328307837247849,0.05476905405521393,0.07122927159070969,1.0
158,5177344,56.848639597224874,29106.503473779136,1.1257965090007929,0.5724641419992622,470,3,0,467,0.006382978723404255,0.0,0.9936170212765958,0.003024695470230654,0.31379583320231175,0.012753395613981412,-4.048419407010078,0.027072138234143495,0.06300483644008636,0.053679000586271286,0.07125522941350937,1.0
159,5210112,58.99427418625034,30205.068383360172,1.084851045000505,0.5465297809996628,3,0,0,3,0.0,0.0,1.0,0.002888592702220194,0.013190914946608245,0.006657618282770272,-4.063632306456566,0.006495428700509365,0.06269749253988266,0.053618717938661575,0.0705946832895279,1.0
160,5242880,57.82872821648104,29608.308846838292,1.1067163670004447,0.5502658470004462,8,0,1,7,0.0,0.125,0.875,0.00309310689845006,0.06936425747262547,0.004508276904380182,-4.08313040137291,0.007696809716071585,0.062281738966703415,0.0531131811439991,0.07030323892831802,1.0
161,5275648,54.30560057725098,27804.4674955525,1.1785156469995854,0.5391244960001131,0,0,0,0,0.0,0.0,0.0,0.0026956851535942404,0.21990574576775543,0.01632227434311062,-4.087815630435943,0.009819383683861815,0.06238425523042679,0.053562551736831665,0.07042956352233887,1.0
162,5308416,57.92801191648609,29659.14210124088,1.1048195489993304,0.5791026130000319,0,0,0,0,0.0,0.0,0.0,0.0019016374069906305,0.007454036857234314,0.005715198717371095,-4.10353274345398,0.007178137807568419,0.061791323125362396,0.05282563343644142,0.06983275711536407,1.0
163,5341184,56.754261122351735,29058.18169464409,1.127668631999768,0.6282689500003471,4,2,2,0,0.5,0.5,0.0,0.0021982305479468778,0.14499597174290102,0.004907857847865671,-4.105248628556728,0.013441299190890276,0.06209844350814819,0.05272092670202255,0.07054156810045242,1.0
164,5373952,56.45575098314622,28905.344503370863,1.1336311869999918,0.6191358269998091,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.00241990042704856,0.267882555335018,0.004664664356096182,-4.052734030783176,0.02399160849672626,0.06380854547023773,0.05464370921254158,0.07212046533823013,1.0
165,5406720,59.421450879706555,30423.782850409756,1.077052126000126,0.6218620890003876,4,4,0,0,1.0,0.0,0.0,0.002573969175136881,0.5336955568520352,0.00561266286240425,-4.02500652372837,0.01495356401137542,0.06365475058555603,0.05474814400076866,0.07279150933027267,1.0
166,5439488,56.118117223731765,28732.476018550664,1.1404516610000428,0.6139817530001892,497,5,0,492,0.01006036217303823,0.0,0.9899396378269618,0.0027594584600592496,0.3487651153700426,0.009915637617814355,-4.015116925537586,0.022529575045700766,0.06403946876525879,0.05509429797530174,0.07385441660881042,1.0
167,5472256,56.78634894570828,29074.61066020264,1.1270314290004535,0.5872460939999655,1,1,0,0,1.0,0.0,0.0,0.0027695060874975753,0.05479158227390144,0.007902271248167381,-4.010478755831718,0.008974087470051018,0.06410595774650574,0.05515851452946663,0.07397256046533585,1.0
168,5505024,57.91270264358117,29651.30375351356,1.1051116090002324,0.5517467330000727,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.0013241036096587778,0.1320969045482343,0.005041196389356628,-3.9862479686737062,0.01056157417187933,0.0647720992565155,0.05589880794286728,0.07377202063798904,1.0
169,5537792,58.72381933508858,30066.595499565352,1.0898473690003811,0.6142378309996275,7,3,0,4,0.42857142857142855,0.0,0.5714285714285714,0.0026115282358659896,0.13558768420116393,0.004442299096990609,-3.977196326851845,0.0158202384798642,0.06469650566577911,0.05586028844118118,0.07458803802728653,1.0
170,5570560,57.22377155581121,29298.57103657534,1.118416320000506,0.7021374260002631,7,1,0,6,0.14285714285714285,0.0,0.8571428571428571,0.002545264584477991,0.04721025441212987,0.004114715153264115,-3.9880500361323357,0.013719902908997028,0.06433552503585815,0.055175941437482834,0.07381197065114975,1.0
171,5603328,49.54233583608426,25365.675948075143,1.2918244349993984,0.6455615159993613,7,2,0,5,0.2857142857142857,0.0,0.7142857142857143,0.0025624009693274276,0.14453721667669014,0.0038695063289196697,-4.000585767626762,0.01416306152859761,0.06415913999080658,0.053949400782585144,0.07406241446733475,1.0
172,5636096,54.65269917997508,27982.18198014724,1.1710309089994553,0.6524629890000142,487,3,0,484,0.006160164271047228,0.0,0.9938398357289527,0.0024381456190894824,0.16004703730577602,0.009547168173594401,-4.011474005877972,0.016276932746404783,0.06407633423805237,0.05357828736305237,0.07404551655054092,1.0
173,5668864,57.037963157313364,29203.437136544442,1.1220597029996497,0.6245355419996486,1,0,0,1,0.0,0.0,1.0,0.003645866554506938,0.011181956967629959,0.005038381374470191,-4.009461189806461,0.006501652467704844,0.06415329873561859,0.053857047110795975,0.07390206307172775,1.0
174,5701632,57.259650726068074,29316.941171746854,1.1177155149998725,0.6190573309995671,7,3,0,4,0.42857142857142855,0.0,0.5714285714285714,0.00204163528396748,0.0976540118092089,0.0033008381637046114,-3.9979247197508814,0.011008803088770946,0.06453713029623032,0.05364533141255379,0.07381749898195267,1.0
175,5734400,55.89725835869236,28619.39627965049,1.144957765000072,0.5810076780007876,12,5,1,6,0.4166666666666667,0.08333333333333333,0.5,0.002839825268893037,0.2469945017975988,0.0028231074124050793,-3.9534454941749573,0.01432191905551008,0.06593683362007141,0.054819926619529724,0.07526663690805435,1.0
176,5767168,56.00461646753388,28674.363631377346,1.1427629370000432,0.5565508409999893,10,2,0,8,0.2,0.0,0.8,0.0026574384668492713,0.2567114370409399,0.00348505149668199,-3.934298376739025,0.021767383788028383,0.06549324095249176,0.054911207407712936,0.0741771012544632,1.0
177,5799936,56.17585973667373,28762.04018517695,1.1392794040002627,0.6644221209999159,11,2,0,9,0.18181818181818182,0.0,0.8181818181818182,0.0024610111489892007,0.06597984406053001,0.0009715168493130477,-3.9666419863700866,0.029708365004626102,0.06484465301036835,0.05385179817676544,0.07328343391418457,1.0
178,5832704,55.90189379756103,28621.769624351247,1.1448628239995742,0.5350062610004898,472,0,1,471,0.0,0.00211864406779661,0.9978813559322034,0.002438225787773263,0.22117891890520697,0.011157742200884968,-4.001017244160176,0.010200989148506779,0.06382085382938385,0.053199563175439835,0.072454072535038,1.0
179,5865472,57.54770964769152,29464.427339618058,1.1121207149999464,0.5240678749996732,2,0,0,2,0.0,0.0,1.0,0.0025663187487225516,0.00997200442943722,0.005202473473036662,-4.040112112462521,0.006662671770754969,0.06322431564331055,0.05283427610993385,0.07169896364212036,1.0
180,5898240,58.70375637504317,30056.323264022103,1.0902198419998967,0.5304762619998655,11,3,1,7,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0028435377098503523,0.18158424186403863,0.0037183819789788687,-4.036743488907814,0.011705599105698638,0.06384855508804321,0.053613245487213135,0.07289672642946243,1.0
181,5931008,56.44700363127922,28900.865859214962,1.133806860999357,0.6122490740008288,0,0,0,0,0.0,0.0,0.0,0.0021289500262355434,0.25197910048882477,0.012322766246506944,-4.0207320407032965,0.007656228927589837,0.06380993127822876,0.054045144468545914,0.07228393107652664,1.0
182,5963776,58.37020350317945,29885.544193627877,1.096449835000385,0.625119848000395,1,1,0,0,1.0,0.0,0.0,0.002018819047953002,0.0523749139989377,0.004127280030661496,-4.02002285271883,0.01080246130368323,0.06367160379886627,0.055104464292526245,0.07119736820459366,1.0
183,5996544,57.70426487254305,29544.58361474204,1.109103462999883,0.6192628500002684,8,3,5,0,0.375,0.625,0.0,0.0025225033445167356,0.22791860776196698,0.002906223772879457,-4.017945210635662,0.013428291563104721,0.0637916773557663,0.055064670741558075,0.07169695198535919,1.0
184,6029312,57.188982201612525,29280.758887225613,1.1190966779995506,0.5548357469997427,2,2,0,0,1.0,0.0,0.0,0.0013596916127426085,0.06720210480307287,0.00244296267410391,-4.018917512893677,0.01609547155785549,0.06377764046192169,0.05489492416381836,0.07198762148618698,1.0
185,6062080,57.979492260422035,29685.50003733608,1.1038385729998481,0.5397566110004846,0,0,0,0,0.0,0.0,0.0,0.001592964681913145,0.060687524784589185,0.0018974803719174816,-4.044748631119728,0.009129587006827932,0.06274097412824631,0.05348116159439087,0.07096661627292633,1.0
186,6094848,59.92091970326681,30679.510888072607,1.0680743940001776,0.526169235999987,501,0,0,501,0.0,0.0,1.0,0.0014413648328627459,0.021980129831354132,0.005919811945932452,-4.117584954202175,0.009760555887260125,0.06107373163104057,0.05256105586886406,0.06855861842632294,1.0
187,6127616,57.31434257695998,29344.94339940351,1.1166489420002108,0.5379686599999332,1,1,0,0,1.0,0.0,0.0,0.0020494025011430494,0.03917760586627992,0.004961139036458917,-4.123469541966915,0.008311028761818306,0.06199328228831291,0.05291207879781723,0.06875099986791611,1.0
188,6160384,58.45239041797281,29927.623894002078,1.0949081729995669,0.5258076979998805,4,0,1,3,0.0,0.25,0.75,0.0026452148464159108,0.07827750761061907,0.0022286110150162132,-4.088994225859642,0.005097978061894537,0.06254942715167999,0.05376306176185608,0.06893762946128845,1.0
189,6193152,59.332934832300154,30378.46263413768,1.078658930000529,0.5329370120007297,10,4,0,6,0.4,0.0,0.6,0.0034962581528816374,0.15263255643221782,0.001956922121462412,-4.059555284678936,0.017077581110061146,0.06310087442398071,0.05381665378808975,0.0696767121553421,1.0
190,6225920,60.43969188343372,30945.122244318063,1.0589067880000584,0.6067738209994786,2,1,0,1,0.5,0.0,0.5,0.0021180843526963145,0.1418589707755018,0.0021483986758539684,-4.07878180295229,0.010449859206710243,0.06209711357951164,0.05317679047584534,0.06874668598175049,1.0
191,6258688,59.60785288196773,30519.220675567478,1.073684035000042,0.6245292610001343,3,3,0,0,1.0,0.0,0.0,0.003596791731251869,0.11049499223472595,0.00030764320263187983,-4.075529490411282,0.05918695767613826,0.06292320042848587,0.054460324347019196,0.0696912631392479,1.0
192,6291456,55.43108495804303,28380.71549851803,1.154586818000098,0.6315499949996592,493,3,0,490,0.006085192697768763,0.0,0.9939148073022313,0.003397868579486385,0.18736242388840765,0.007655841592350043,-4.057880610227585,0.03533468138739408,0.0627477839589119,0.05385693162679672,0.06986169517040253,1.0
193,6324224,55.63435040874105,28484.787409275417,1.1503684240005896,0.6244262390000586,1,1,0,0,1.0,0.0,0.0,0.0023571575729874894,0.05975606521824375,0.004510067707451526,-4.073133918642998,0.007595031740493141,0.06255718320608139,0.05406526103615761,0.06988920271396637,1.0
194,6356992,56.25499505350792,28802.557467396055,1.1376767510000718,0.5621779459997924,11,6,0,5,0.5454545454545454,0.0,0.45454545454545453,0.0018204773936304265,0.2268420207867166,0.003730842835648218,-4.047452156245709,0.011634996924112784,0.06335370242595673,0.05493643879890442,0.07040318846702576,1.0
195,6389760,58.40604109740852,29903.89304187316,1.095777060000728,0.5540440989998388,12,2,0,10,0.16666666666666666,0.0,0.8333333333333334,0.0020928836420353036,0.07243174461982563,0.0034309670903894585,-4.0281876683235165,0.007830737365293317,0.0637027844786644,0.055178795009851456,0.0708276554942131,1.0
196,6422528,56.041803381474004,28693.40333131469,1.1420046490002278,0.5523666650005907,9,7,0,2,0.7777777777777778,0.0,0.2222222222222222,0.002733554422593443,0.4562805384397507,0.0028420893475413324,-4.004583065211773,0.05312188549069106,0.06418920308351517,0.05559883266687393,0.07167428731918335,1.0
197,6455296,59.684134364457684,30558.276794602334,1.0723117739998997,0.5512397140000758,5,2,0,3,0.4,0.0,0.6,0.0022493898548418658,0.09265420163119416,0.0007854708395825582,-4.006322206556797,0.03320920839978499,0.06382670998573303,0.055574364960193634,0.07056140154600143,1.0
198,6488064,54.12563603057449,27712.32564765414,1.1824341419996927,0.5631068650000088,475,4,1,470,0.008421052631578947,0.002105263157894737,0.9894736842105263,0.0024326388593181036,0.34921972345327956,0.008540718570293393,-4.007979594171047,0.020584413782853517,0.06394033133983612,0.05597618594765663,0.06980528682470322,1.0
