update,step,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef
1,2048,0,0,0,0,0.0,0.0,0.0,0.023381965793669225,0.2950417876243591,0.20084804221987723,2.1735955476760864,0.06700869327760302,0.4986709952354431,0.4972899854183197,0.5003274083137512,1.0
2,4096,3,0,3,0,0.0,1.0,0.0,0.0007249058224260807,0.6719081029295921,0.04474557004868984,2.166931080818176,0.025741127264336684,0.49785012006759644,0.49606356024742126,0.500114381313324,1.0
3,6144,3,0,3,0,0.0,1.0,0.0,0.0022102897521108387,0.42490752786397934,0.03210652945563197,2.1630226969718933,0.022859926355886274,0.49755772948265076,0.49595651030540466,0.4998151659965515,1.0
4,8192,0,0,0,0,0.0,0.0,0.0,0.00104502416215837,0.0686025619506836,0.02934343982487917,2.1583879232406615,0.015408535825554282,0.4956899583339691,0.49470585584640503,0.49722394347190857,1.0
5,10240,2,0,2,0,0.0,1.0,0.0,-0.0007163637084886432,0.20914534479379654,0.02311803214251995,2.1470272660255434,0.01794614357932005,0.4945369362831116,0.4929862916469574,0.4965410530567169,1.0
6,12288,26,0,3,23,0.0,0.11538461538461539,0.8846153846153846,-0.0024002744583413007,0.5072206541895866,0.04113546460866928,2.145612597465515,0.002947719857911579,0.49524545669555664,0.4948996603488922,0.49567288160324097,1.0
7,14336,2,0,2,0,0.0,1.0,0.0,0.0015733480453491212,0.4623146265745163,0.0763783935457468,2.1474323153495787,0.012753976526437328,0.49431610107421875,0.4925318956375122,0.4956655502319336,1.0
8,16384,7,0,6,1,0.0,0.8571428571428571,0.14285714285714285,0.0016920507187023759,0.8279016345739365,0.08154154233634472,2.1420556902885437,0.01585443734365981,0.49432915449142456,0.49244454503059387,0.49620455503463745,1.0
9,18432,4,0,4,0,0.0,1.0,0.0,0.002994209202006459,0.6114468067884445,0.07149059996008873,2.1432769656181336,0.009203268343117087,0.4940803050994873,0.4910951852798462,0.4963054358959198,1.0
10,20480,2,0,2,0,0.0,1.0,0.0,-0.0024507381953299046,0.6188847213983536,0.06995724029839039,2.1375030517578124,0.0034774318570271134,0.4924575686454773,0.48880600929260254,0.4959331750869751,1.0
11,22528,3,0,3,0,0.0,1.0,0.0,-0.003382776607759297,0.756397756934166,0.0645088192075491,2.126464283466339,0.004046331302379258,0.49048885703086853,0.48598551750183105,0.495155930519104,1.0
12,24576,17,0,2,15,0.0,0.11764705882352941,0.8823529411764706,-0.003088693064637482,0.37074495404958724,0.05247784852981567,2.112183892726898,0.005417654896155,0.4878459870815277,0.48202645778656006,0.49426788091659546,1.0
13,26624,1,0,0,1,0.0,0.0,1.0,0.0012343626003712416,0.26605350971221925,0.056178835406899455,2.094043481349945,0.007340540073346347,0.4844817519187927,0.48013219237327576,0.49014386534690857,1.0
14,28672,6,0,0,6,0.0,0.0,1.0,0.0003126604249700904,0.1988661766052246,0.0587986433878541,2.0751147627830506,0.008435756506514736,0.48222219944000244,0.47919178009033203,0.48741793632507324,1.0
15,30720,3,0,0,3,0.0,0.0,1.0,-0.0013749046716839074,0.4089834913611412,0.044646701961755755,2.062425899505615,0.0007329504383960739,0.4798385500907898,0.4765159785747528,0.4856453537940979,1.0
