phase,step,update,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,3645440,890,2,31,157.3487,2.0002,1.5000,0.0000,0.5033,-0.1061,-0.1650,0.0047,0,0,0,0,0.0686,-0.0146,-0.0344,2.0443,-0.7625
offline_val,3645440,890,3,0,67.5752,2.7690,1.5000,0.0000,1.0000,0.0124,0.1896,0.0057,0,0,0,0,0.1600,0.0016,0.0402,2.8897,1.0338
offline_val,3645440,890,3,1,111.1587,6.6948,1.5000,0.0000,1.0000,-0.0437,0.0981,0.0054,0,0,0,0,0.1601,-0.0053,0.0263,6.8515,0.2132
offline_val,3645440,890,3,2,77.3003,6.5717,1.5000,0.0000,1.0000,0.0376,0.2637,0.0081,0,0,0,0,0.1598,0.0098,0.0661,6.6044,2.1483
offline_val,3645440,890,3,3,70.7868,6.3341,1.5000,0.0000,1.0000,0.0543,0.2952,0.0085,0,0,0,0,0.1596,0.0139,0.0750,6.3293,2.4390
offline_val,3645440,890,3,4,191.0979,3.0934,1.5000,0.0000,0.8010,-0.0858,-0.0986,0.0016,0,0,0,0,0.1021,-0.0141,-0.0246,3.1496,-1.9227
offline_val,3645440,890,3,5,161.0905,3.2309,1.5000,0.0000,1.0000,-0.1175,-0.1166,0.0040,0,0,0,0,0.1598,-0.0205,-0.0278,3.3564,-1.2980
offline_val,3645440,890,3,6,-1.0000,0.0000,1.5000,0.0000,0.4858,0.0462,0.2011,-0.0099,0,0,0,0,0.0738,0.0056,0.0399,1.8013,-1.7001
offline_val,3645440,890,3,7,109.9772,4.4283,1.5000,0.0000,1.0000,-0.0899,0.0095,0.0018,0,0,0,0,0.1600,-0.0142,0.0027,4.5881,0.0650
offline_val,3645440,890,3,8,153.1377,5.0568,1.5000,0.0000,1.0000,-0.0920,-0.0289,0.0018,0,0,0,0,0.1599,-0.0155,-0.0080,5.2042,-1.6143
