update,step,fps,sample_fps,collect_s,learn_s,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef,mdp_update,mdp_loss,mdp_dyn,mdp_contrast,mdp_idm,mdp_var,mdp_cov,mdp_reward,mdp_done,mdp_value,mdp_retrieval1,mdp_eff_rank
23,94208,655.1591628112558,652.529209373557,6.277113638992887,0.06720448601117823,1,0,0,1,0.0,0.0,1.0,-0.0058628240192774685,50.86413526535034,0.06940805446356535,2.054417151212692,0.004973214770143386,0.47884422540664673,0.4530121982097626,0.4931755065917969,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,98304,654.7104417191557,652.1685815343558,6.280584676991566,0.07110888199531473,63,0,0,63,0.0,0.0,1.0,-0.0011152275372296571,103.67419261932373,0.12664803098887206,2.0421725273132325,0.013068466556433123,0.4781986176967621,0.45236361026763916,0.49287790060043335,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,102400,654.432430170212,655.3217142179668,6.250365143001545,0.0689771409961395,0,0,0,0,0.0,0.0,0.0,-0.004107877681963146,61.00351991653442,0.09675219152122735,2.040382444858551,0.012183133453072514,0.47761568427085876,0.45120906829833984,0.4933243691921234,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,106496,654.8160918503936,672.2145622013957,6.093292574005318,0.06725906999781728,0,0,0,0,0.0,0.0,0.0,-0.003938139998354018,83.46234645843506,0.08344232719391584,2.0369453489780427,0.006737402731960174,0.4776305556297302,0.4508819580078125,0.4940186142921448,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,110592,655.1706274784553,673.5291517078524,6.0813997280056356,0.07914550900750328,0,0,0,0,0.0,0.0,0.0,-0.004881631548050791,52.222830867767335,0.07315887417644262,2.0356268167495726,0.0056619387643877415,0.4768328070640564,0.44762566685676575,0.49395087361335754,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,114688,655.4953280330155,673.034654044165,6.085867904999759,0.0758470849978039,1,0,1,0,0.0,1.0,0.0,-0.0022878653020597995,45.801947593688965,0.07716200966387987,2.029739022254944,0.006742402582312934,0.476248562335968,0.4456663429737091,0.4948700964450836,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,118784,654.8984686417172,646.139372806524,6.339189612001064,0.0713064809970092,1,0,0,1,0.0,0.0,1.0,-0.003919396625133231,52.55346918106079,0.08015636093914509,2.0233681440353393,0.010581235791323706,0.474405974149704,0.44318586587905884,0.4939815104007721,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,122880,654.9335286491587,663.5754359244582,6.172621495992644,0.06836028399993666,62,0,0,62,0.0,0.0,1.0,0.00015950711676850914,67.75148429870606,0.10038314405828715,2.0112897038459776,0.011276530523900874,0.47293704748153687,0.44208449125289917,0.4922482669353485,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,126976,655.093931481416,668.3212119989041,6.128789460010012,0.07443173498904798,0,0,0,0,0.0,0.0,0.0,-0.005059233674546704,60.87359447479248,0.07744334433227777,2.006243550777435,0.006016980258573312,0.47276291251182556,0.4408859610557556,0.4920736253261566,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,131072,655.2751708514362,669.8790953097468,6.114536232998944,0.07950219699705485,0,0,0,0,0.0,0.0,0.0,-0.0014490362256765366,42.54518013000488,0.07125370018184185,2.0043250143527986,0.007443610552581958,0.472317636013031,0.43825677037239075,0.4923924207687378,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,135168,654.993074524664,654.2202057302047,6.2608888629911235,0.07547587400767952,0,0,0,0,0.0,0.0,0.0,0.010006327484734356,51.95533151626587,0.07421316914260387,2.0022296607494354,0.03294106081739301,0.47217532992362976,0.43723776936531067,0.49293822050094604,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,139264,654.8079881762676,656.9655852090734,6.2347253679909045,0.07513369798834901,2,0,0,2,0.0,0.0,1.0,-0.002758200792595744,53.333092880249026,0.0775813864544034,1.9994998633861543,0.0036853913363302125,0.47127199172973633,0.43514567613601685,0.49244242906570435,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,143360,654.6511618008494,657.678892009917,6.227963296012604,0.07633046098635532,1,0,0,1,0.0,0.0,1.0,-0.00405521736247465,39.6250226020813,0.06821767184883357,1.99155093729496,0.021521571674384177,0.47021517157554626,0.4324621856212616,0.492228627204895,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,147456,654.5685550623773,659.3327638892099,6.21234105800977,0.06932242499897256,61,0,0,61,0.0,0.0,1.0,0.00403583167353645,60.97185049057007,0.09522814452648162,1.9865857183933258,0.01873790958634345,0.4697875678539276,0.43155282735824585,0.4919589161872864,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,151552,654.8086684221133,672.3329578480642,6.092219565005507,0.07716591899225023,0,0,0,0,0.0,0.0,0.0,-0.003578988672234118,42.6708423614502,0.07592517156153918,1.981336283683777,0.007304319521063007,0.46839988231658936,0.42966896295547485,0.4898652136325836,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,155648,654.2258977672137,640.5079651495448,6.3949243770039175,0.06861869400017895,0,0,0,0,0.0,0.0,0.0,-0.0021070676972158252,41.87346658706665,0.06910931337624789,1.9683310210704803,0.005452324595535174,0.46574661135673523,0.4288444519042969,0.4875102639198303,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,159744,654.2260059052129,661.6367098068168,6.1907084949925775,0.06675910300691612,1,0,0,1,0.0,0.0,1.0,-0.0034585446817800404,41.2734338760376,0.0638504314236343,1.954103371500969,0.005835711056715809,0.46416527032852173,0.42610055208206177,0.4881475269794464,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,163840,654.040658979669,654.1521932763068,6.261539810002432,0.06683662299474236,1,0,0,1,0.0,0.0,1.0,-0.002050447219517082,37.94701833724976,0.064620993565768,1.945753163099289,0.019482478999998422,0.46333980560302734,0.4250098466873169,0.48862066864967346,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,167936,653.9212675911878,657.7231322845985,6.227544385998044,0.0786174770037178,62,0,0,62,0.0,0.0,1.0,-0.010853486135601997,49.49125328063965,0.0785169830545783,1.9438106745481492,0.014182465254270938,0.4637107849121094,0.4246527850627899,0.48992353677749634,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,172032,654.1950600629989,673.3896569316256,6.082659509003861,0.06789272499736398,0,0,0,0,0.0,0.0,0.0,-0.006802817829884589,63.61227922439575,0.11049216445535422,1.9469872772693635,0.011174479221517685,0.4640357494354248,0.4251096546649933,0.4904891848564148,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,176128,654.5281450270744,676.5809837737676,6.053968553998857,0.06723777001025155,0,0,0,0,0.0,0.0,0.0,-0.00429004076286219,57.815042877197264,0.08237012289464474,1.9468565195798875,0.005374981979548466,0.4634663462638855,0.42344406247138977,0.4911879301071167,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,180224,654.6356493247384,667.8862980314615,6.132780403000652,0.07689840499369893,0,0,0,0,0.0,0.0,0.0,-0.0026218657149001956,38.50984706878662,0.0685951316729188,1.937216228246689,0.008068905422987882,0.4612998962402344,0.42167967557907104,0.48897692561149597,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,184320,654.8476986124177,673.0463937934886,6.085761751004611,0.07679440500214696,1,0,0,1,0.0,0.0,1.0,0.0021450887667015194,38.81842975616455,0.06569564342498779,1.9245891600847245,0.009635622863424943,0.4599287211894989,0.4206731915473938,0.4886208474636078,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,188416,654.9595417391921,667.6365391376895,6.135074639998493,0.06761080799333286,1,0,0,1,0.0,0.0,1.0,-0.003273247822653502,33.04511337280273,0.06023554531857371,1.9195533335208892,0.007219693165097851,0.45958369970321655,0.4197382628917694,0.48750609159469604,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,192512,654.7112729908533,651.5043569792324,6.286987885992858,0.07509397900139447,62,0,0,62,0.0,0.0,1.0,-0.006049720325972885,59.961807346343996,0.07885496374219655,1.9157179087400436,0.0072045320033794265,0.4585251212120056,0.41822561621665955,0.4855095446109772,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,196608,655.0195809656963,677.9171356016315,6.042036386003019,0.06966643000487238,0,0,0,0,0.0,0.0,0.0,0.0002765517216175795,51.24540634155274,0.0973925331607461,1.909476137161255,0.018694460197002626,0.4580685794353485,0.41776901483535767,0.4850265681743622,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,200704,655.0804186142113,666.4369901787777,6.146117427997524,0.07534440199378878,0,0,0,0,0.0,0.0,0.0,-0.0011651942506432534,45.66493330001831,0.0735638052225113,1.9075347930192947,0.023113807328627445,0.4576162099838257,0.41677284240722656,0.4845562279224396,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,204800,655.1919295938226,669.5160778389744,6.11785158800194,0.07835595098731574,0,0,0,0,0.0,0.0,0.0,-0.00827453329693526,40.588837242126466,0.06718122707679867,1.9017209440469742,0.015196255879709497,0.456587553024292,0.4158236086368561,0.4829392731189728,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,208896,655.3201637214901,669.3037759414653,6.119792159006465,0.06632661599724088,1,0,0,1,0.0,0.0,1.0,-0.004882741800975055,33.253764152526855,0.05394449420273304,1.8966622173786163,0.02195596848760033,0.4560015797615051,0.41448912024497986,0.4820334017276764,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,212992,655.5404173899066,675.6202216073076,6.062577567994595,0.07566392900480423,1,0,0,1,0.0,0.0,1.0,-0.0022942345240153372,36.12717523574829,0.06010599080473185,1.8919415086507798,0.002656853015650995,0.45526838302612305,0.4135940670967102,0.4805472791194916,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,217088,655.3015323750827,650.4003199124996,6.297659878997365,0.06798144300410058,62,0,0,62,0.0,0.0,1.0,-0.0028904530685395003,66.79473781585693,0.07203949484974145,1.8881216406822205,0.0016334803382051176,0.4547724425792694,0.4112980365753174,0.47957077622413635,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,221184,655.4706719036221,673.6081669222631,6.08068637100223,0.07958037999924272,0,0,0,0,0.0,0.0,0.0,-0.002780767565127462,32.325011777877805,0.07318360637873411,1.8841403007507325,0.011845926458772738,0.4544611871242523,0.40934333205223083,0.47923076152801514,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,225280,655.6043384787629,670.9045310110153,6.105190546004451,0.0709027260018047,0,0,0,0,0.0,0.0,0.0,-0.0026192709221504627,33.100234270095825,0.06953088883310557,1.8806193560361861,0.008928273180208635,0.4534940719604492,0.40844088792800903,0.4785511791706085,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,229376,655.5712090944545,661.1246539948238,6.195503337003174,0.066608205990633,0,0,0,0,0.0,0.0,0.0,-0.0018549488275311887,30.73988766670227,0.0704941289499402,1.8752660602331161,0.0048395072386483665,0.4531486928462982,0.40807199478149414,0.47813424468040466,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,233472,655.572323131445,663.9992440183402,6.1686817220033845,0.0756946690089535,1,0,0,1,0.0,0.0,1.0,-0.00456859553232789,37.89992618560791,0.07583415284752845,1.8723672956228257,0.010020738058665301,0.4523402452468872,0.40765100717544556,0.4771203398704529,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,237568,655.5771070871522,664.6961281504555,6.162214320997009,0.07961656899715308,1,0,0,1,0.0,0.0,1.0,0.0005109344434458763,38.01506967544556,0.06844202503561973,1.8656614899635315,0.008846664348675403,0.45122143626213074,0.40523144602775574,0.47702866792678833,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,241664,655.5622655902936,662.7270637404946,6.180523210990941,0.07255848999193404,62,0,0,62,0.0,0.0,1.0,-0.0024844065890647473,56.59062852859497,0.09307975023984909,1.8579421818256379,0.010792463779216633,0.4503692388534546,0.4031500816345215,0.4767719805240631,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,245760,655.8268966077663,680.6298480421133,6.017955297997105,0.07569940999383107,0,0,0,0,0.0,0.0,0.0,-0.011096303386148065,43.252518272399904,0.09496449623256922,1.8541705071926118,0.016475229187926745,0.44991207122802734,0.4028985798358917,0.4771786332130432,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,249856,655.7480084615884,658.5596088038151,6.219634403998498,0.06785833300091326,0,0,0,0,0.0,0.0,0.0,-0.003977912571281194,43.10119686126709,0.07352380827069283,1.8499396026134491,0.006166881966055371,0.4491932988166809,0.402493953704834,0.4758389890193939,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,253952,655.8127111786126,668.742644763993,6.124927177996142,0.07846629898995161,0,0,0,0,0.0,0.0,0.0,-0.008812042872887105,37.19901361465454,0.06188887692987919,1.8441750526428222,0.0183353209431516,0.4482598304748535,0.39987871050834656,0.47424301505088806,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,258048,655.8425850024012,665.3209096958891,6.156427583002369,0.0679880370007595,1,0,0,1,0.0,0.0,1.0,-0.0005432929610833526,30.00028028488159,0.05271824961528182,1.8397146165370941,0.017481508817581926,0.4482026696205139,0.398033082485199,0.4756581783294678,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,262144,655.8778750901719,666.6304054021111,6.144334201992024,0.07661467099387664,1,0,0,1,0.0,0.0,1.0,-0.0055689199827611445,28.063606214523315,0.0559730676934123,1.839928436279297,0.015366210578940808,0.4485301375389099,0.3971652686595917,0.4777287542819977,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,266240,655.9220169142976,666.3637433916315,6.14679301000433,0.06784571400203276,62,0,0,62,0.0,0.0,1.0,-0.005131791380699724,52.890016746521,0.0863865464925766,1.8405139237642287,0.008417311670200434,0.44812560081481934,0.39610737562179565,0.4787530303001404,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,270336,656.0555990297769,674.5111948670221,6.072545616989373,0.08482169199851342,0,0,0,0,0.0,0.0,0.0,-0.01554819525917992,54.598890495300296,0.09534398596733809,1.8376434296369553,0.020449330065457617,0.4482746124267578,0.39598938822746277,0.47838646173477173,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,274432,656.0452042852866,663.4871629654965,6.173442725994391,0.07341065700165927,0,0,0,0,0.0,0.0,0.0,-0.004527436033822596,41.72598352432251,0.0726710157468915,1.8377947509288788,0.01070545566471992,0.44744873046875,0.3942062556743622,0.4780377149581909,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,278528,656.1159054395583,668.6527737066305,6.125750405990402,0.06851710700721014,0,0,0,0,0.0,0.0,0.0,-0.009684529190417379,35.797867679595946,0.06884528286755084,1.8310080349445343,0.01983290690695867,0.44701212644577026,0.39304107427597046,0.4781348407268524,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,282624,656.0857909209947,661.4414284851262,6.1925362150068395,0.06701238499954343,1,0,0,1,0.0,0.0,1.0,-0.0007313545793294907,28.179726076126098,0.05364311123266816,1.8288986146450044,0.022921517060603948,0.44674617052078247,0.3923889696598053,0.4783872961997986,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,286720,655.8894387793176,650.4027341138775,6.297636502989917,0.07308429399563465,1,0,0,1,0.0,0.0,1.0,-0.002705794095527381,30.2005832195282,0.05889533888548613,1.825073492527008,0.006699785044474993,0.4459085464477539,0.39126697182655334,0.4769272804260254,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,290816,655.954981625337,668.3359891775566,6.128653949999716,0.06874906099983491,62,0,0,62,0.0,0.0,1.0,-0.0018296974711120128,54.835334396362306,0.0964658461511135,1.8212541550397874,0.011447244632290677,0.44569966197013855,0.3911983370780945,0.47635433077812195,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,294912,656.0458857260863,671.1158763373502,6.103267922007944,0.07550139298837166,0,0,0,0,0.0,0.0,0.0,-0.0045754419290460644,47.333488082885744,0.08256829027086496,1.8197869449853896,0.013838627135555726,0.4453859329223633,0.39079904556274414,0.4763375222682953,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,299008,656.1794838521307,673.7976880310276,6.078976037999382,0.0670670680119656,0,0,0,0,0.0,0.0,0.0,-0.0068079646909609435,32.01890802383423,0.05822750683873892,1.8156986773014068,0.008754140564997214,0.44446754455566406,0.38912233710289,0.4751935601234436,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,303104,656.0291498534104,653.6812631588278,6.26605079699948,0.07910806199652143,1,0,0,1,0.0,0.0,1.0,-0.009545669157523662,54.25574617385864,0.0700661826878786,1.8082544952630997,0.014598199383181054,0.4432521462440491,0.3879356384277344,0.4739551246166229,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,307200,656.0298289023593,664.7275354876729,6.1619231660006335,0.07768197800032794,2,0,1,1,0.0,0.5,0.5,-0.003977458761073649,42.745485591888425,0.06888765040785075,1.8007176339626312,0.011404517774644773,0.44247040152549744,0.3866294324398041,0.47490188479423523,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
