phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,2576384,629,0,33,11.7732,5.4260,0.3887,0.4623,0.7252,0.9900,0,0,0,0,0.0155,0.0185,0.0456,5.2503,4.3358
offline_val,2576384,629,0,34,67.2109,5.7727,1.0000,0.2366,0.5593,0.9900,0,0,0,0,0.0400,0.0095,0.0351,5.7410,2.1482
offline_val,2576384,629,0,35,-1.0000,0.0000,0.3325,0.4566,0.7098,-0.0160,0,0,0,0,0.0133,0.0183,0.0446,1.7143,1.7039
offline_val,2576384,629,0,36,61.8775,4.7494,1.0000,0.3689,0.6957,0.9900,0,0,0,0,0.0400,0.0148,0.0437,4.7069,2.0041
offline_val,2576384,629,0,37,36.9879,4.8376,1.0000,0.3914,0.7711,0.9900,0,0,0,0,0.0400,0.0157,0.0485,4.7403,2.9655
offline_val,2576384,629,0,38,131.9156,2.4132,0.5096,-0.4224,-0.3485,0.9900,0,0,0,0,0.0204,-0.0169,-0.0219,2.4252,-0.4297
offline_val,2576384,629,0,39,75.3957,3.8425,1.0000,0.2365,0.5260,0.9900,0,0,0,0,0.0400,0.0095,0.0330,3.8456,1.1896
offline_val,2576384,629,0,40,155.9830,4.3838,1.0000,-0.1064,0.0990,0.9900,0,0,0,0,0.0400,-0.0043,0.0062,4.4327,-1.4215
offline_val,2576384,629,0,41,180.7036,2.3100,0.5770,-0.4198,-0.3631,0.9900,0,0,0,0,0.0231,-0.0168,-0.0228,2.3053,-1.2582
offline_val,2576384,629,0,42,216.2079,3.8257,0.5180,-0.3403,-0.2562,0.9900,0,0,0,0,0.0207,-0.0136,-0.0161,3.7979,-3.0616
offline_val,2576384,629,0,43,98.1457,5.9348,1.0000,0.0095,0.2490,0.9900,0,0,0,0,0.0400,0.0004,0.0156,5.9645,0.7092
offline_val,2576384,629,0,44,33.2097,2.2662,0.9600,0.2703,0.4854,0.9900,0,0,0,0,0.0384,0.0108,0.0305,2.2628,1.4171
offline_val,2576384,629,0,45,186.1008,5.8610,1.0000,-0.0888,0.1206,0.9900,0,0,0,0,0.0400,-0.0036,0.0076,5.9255,-3.2129
offline_val,2576384,629,0,46,170.7646,5.3379,1.0000,-0.0699,0.1456,0.9900,0,0,0,0,0.0400,-0.0028,0.0091,5.3992,-2.3040
