phase,step,update,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,1310720,160,0,45,200.4109,3.5512,1.5000,0.0000,0.7419,-0.1184,-0.3652,0.9970,0,0,0,0,0.0297,-0.0047,-0.0229,3.5260,-2.4378
offline_val,1310720,160,0,46,147.9133,4.2446,1.5000,0.0000,1.0000,-0.1243,-0.1956,0.9970,0,0,0,0,0.0400,-0.0050,-0.0123,4.2703,-1.1991
offline_val,1310720,160,0,47,151.0654,2.8964,1.5000,0.0000,0.7885,-0.1109,-0.1292,0.9970,0,0,0,0,0.0315,-0.0044,-0.0081,2.9210,-0.8756
offline_val,1310720,160,0,48,94.5312,4.4078,1.5000,0.0000,1.0000,0.0184,0.2174,0.9970,0,0,0,0,0.0400,0.0007,0.0137,4.4395,0.6378
offline_val,1310720,160,0,49,105.0079,3.5728,1.5000,0.0000,1.0000,0.0168,0.1579,0.9970,0,0,0,0,0.0400,0.0007,0.0099,3.6108,0.2233
offline_val,1310720,160,0,50,87.6410,2.1794,1.5000,0.0000,0.8857,0.0632,0.3444,0.9970,0,0,0,0,0.0354,0.0025,0.0216,2.2057,0.4473
offline_val,1310720,160,0,51,136.3815,2.0566,1.5000,0.0000,0.5219,-0.1263,-0.0953,0.9970,0,0,0,0,0.0209,-0.0051,-0.0060,2.0752,-0.3930
offline_val,1310720,160,0,52,200.8586,5.0686,1.5000,0.0000,1.0000,-0.1594,-0.2423,0.9970,0,0,0,0,0.0400,-0.0064,-0.0152,5.0566,-3.4574
offline_val,1310720,160,0,53,35.5688,4.5448,1.5000,0.0000,1.0000,0.1338,0.4083,0.9970,0,0,0,0,0.0400,0.0054,0.0257,4.5166,2.7235
offline_val,1310720,160,0,54,218.6044,1.7950,1.5000,0.0000,0.2572,-0.0801,-0.2129,0.9970,0,0,0,0,0.0103,-0.0032,-0.0134,1.7860,-1.4607
offline_val,1310720,160,0,55,118.2328,2.4594,1.5000,0.0000,1.0000,-0.0426,-0.0638,0.9970,0,0,0,0,0.0400,-0.0017,-0.0040,2.4989,-0.1264
offline_val,1310720,160,0,56,188.8788,4.9070,1.5000,0.0000,1.0000,-0.1033,-0.1952,0.9970,0,0,0,0,0.0400,-0.0041,-0.0123,4.9120,-2.8904
