phase,checkpoint,frame,episode,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,drqv2_062400.pt,1996800,0,25,79,187.2866,3.9552,1.5000,0.0000,1.0000,-1.0000,-0.0159,0.0051,0,0,0,0,1.1586,-0.7168,0.2191,5.5042,-2.0346
offline_val,drqv2_062400.pt,1996800,0,25,80,14.0295,3.5774,1.5000,0.0000,1.0000,1.0000,-0.0562,0.0017,0,0,0,0,0.9950,1.0044,-0.0270,4.6422,3.5325
offline_val,drqv2_062400.pt,1996800,0,25,81,196.9453,3.4462,1.5000,0.0000,1.0000,-1.0000,0.2249,-0.0033,0,0,0,0,0.7976,-1.1351,-0.1287,3.9338,-3.7526
offline_val,drqv2_062400.pt,1996800,0,25,82,170.8123,2.8082,1.5000,0.0000,1.0000,0.3188,0.8033,-0.0315,0,0,0,0,0.9650,-0.8602,-0.0427,3.7178,-2.2162
offline_val,drqv2_062400.pt,1996800,0,25,83,114.8365,2.8692,1.5000,0.0000,1.0000,-0.9999,0.1151,0.0058,0,0,0,0,0.7743,-0.9446,-0.6178,3.0778,-2.6563
offline_val,drqv2_062400.pt,1996800,0,25,84,180.4757,4.9389,1.5000,0.0000,1.0000,-1.0000,0.0398,0.0033,0,0,0,0,0.8732,-1.1109,-0.1275,5.4499,-4.2520
offline_val,drqv2_062400.pt,1996800,0,25,85,20.1475,3.7147,1.5000,0.0000,1.0000,1.0000,-0.5681,-0.0152,0,0,0,0,0.9519,1.0429,0.0103,4.6401,3.6373
offline_val,drqv2_062400.pt,1996800,0,25,86,89.4988,3.8652,1.5000,0.0000,1.0000,-0.4208,-0.9670,-0.0340,0,0,0,0,1.1679,-0.5417,-0.1628,5.0877,-0.5252
offline_val,drqv2_062400.pt,1996800,0,25,87,198.6058,2.3909,1.5000,0.0000,1.0000,-1.0000,0.3045,-0.0067,0,0,0,0,1.2176,0.3226,1.2820,3.3858,2.1726
offline_val,drqv2_062400.pt,1996800,0,25,88,148.5223,2.8895,1.5000,0.0000,1.0000,-1.0000,0.8005,-0.0190,0,0,0,0,1.0932,0.0938,0.8119,3.6552,1.6463
offline_val,drqv2_062400.pt,1996800,0,25,89,110.1640,1.4887,1.5000,0.0000,-0.0149,0.0032,0.0135,-0.0030,0,0,0,0,0.8350,0.3491,-0.6426,2.0391,-0.5267
offline_val,drqv2_062400.pt,1996800,0,25,90,36.5015,3.1768,1.5000,0.0000,1.0000,0.9656,0.1461,0.0101,0,0,0,0,1.2086,0.7104,-0.2405,4.7221,1.6988
offline_val,drqv2_062400.pt,1996800,0,25,91,61.1599,3.9240,1.5000,0.0000,1.0000,0.4113,1.0000,0.0330,0,0,0,0,-0.5572,0.1271,0.2932,2.7673,2.6921
offline_val,drqv2_062400.pt,1996800,0,25,92,194.7281,4.1847,1.5000,0.0000,1.0000,-1.0000,0.1270,0.0002,0,0,0,0,1.1192,-0.2872,0.3297,5.9183,-1.3861
offline_val,drqv2_062400.pt,1996800,0,25,93,183.7313,3.6880,1.5000,0.0000,1.0000,-1.0000,-0.0273,0.0058,0,0,0,0,1.1365,-0.6608,0.2136,5.1608,-1.8159
offline_val,drqv2_062400.pt,1996800,0,25,94,109.3032,1.4970,1.5000,0.0000,-0.0041,-0.0282,0.0645,-0.0030,0,0,0,0,0.6564,0.4593,0.8162,1.6598,1.5706
offline_val,drqv2_062400.pt,1996800,0,25,95,191.6909,1.6131,1.5000,0.0000,0.7965,-0.9998,-0.3397,0.0232,0,0,0,0,1.2901,-0.2452,0.9311,3.0257,0.4740
offline_val,drqv2_062400.pt,1996800,0,25,96,-1.0000,0.0000,1.5000,0.0000,-0.7400,0.7501,-0.3058,-0.0525,0,0,0,0,-0.5350,0.6504,-0.2909,4.1064,3.5588
offline_val,drqv2_062400.pt,1996800,0,25,97,15.4998,3.4414,1.5000,0.0000,1.0000,1.0000,-0.0854,0.0008,0,0,0,0,1.1439,0.8120,-0.2408,5.0794,2.4076
offline_val,drqv2_062400.pt,1996800,0,25,98,53.3055,2.5939,1.5000,0.0000,1.0000,0.9983,-0.2014,-0.0000,0,0,0,0,1.0319,-0.3270,0.1325,3.4524,1.1462
offline_val,drqv2_062400.pt,1996800,0,25,99,76.6267,1.8826,1.5000,0.0000,0.7485,1.0000,0.1585,0.0164,0,0,0,0,1.1689,0.3200,-0.6009,3.0038,-0.3330
offline_val,drqv2_062400.pt,1996800,0,25,100,32.1044,3.3933,1.5000,0.0000,1.0000,0.9913,0.3538,0.0170,0,0,0,0,0.8854,1.0371,0.0576,4.1562,3.2602
offline_val,drqv2_062400.pt,1996800,0,25,101,119.9984,3.1032,1.5000,0.0000,1.0000,0.9155,0.9905,-0.0247,0,0,0,0,1.1189,0.8495,-0.0480,4.2096,0.5147
offline_val,drqv2_062400.pt,1996800,0,25,102,75.8133,2.2675,1.5000,0.0000,1.0000,0.4955,0.1924,0.0110,0,0,0,0,1.0540,0.2982,-0.1268,3.3811,0.6213
offline_val,drqv2_062400.pt,1996800,0,25,103,188.1325,1.7052,1.5000,0.0000,0.8656,-0.9999,-0.2210,0.0174,0,0,0,0,1.2920,-0.2225,0.9878,3.0427,0.6655
offline_val,drqv2_062400.pt,1996800,0,25,104,186.9253,3.8729,1.5000,0.0000,1.0000,-1.0000,-0.1217,0.0085,0,0,0,0,0.8407,-1.0857,-0.1001,4.4770,-3.6359
offline_val,drqv2_062400.pt,1996800,0,25,105,13.2595,3.9335,1.5000,0.0000,1.0000,0.9995,-0.0198,0.0029,0,0,0,0,1.1754,0.7687,-0.2617,5.7278,2.5616
offline_val,drqv2_062400.pt,1996800,0,25,106,140.7583,2.7803,1.5000,0.0000,1.0000,0.9996,-0.9895,0.0250,0,0,0,0,1.0058,-0.1749,0.0103,3.7921,-0.7453
offline_val,drqv2_062400.pt,1996800,0,25,107,-1.0000,0.0000,1.5000,0.0000,-0.4696,0.5464,0.1064,-0.0249,0,0,0,0,-0.3407,0.3807,-0.2221,3.7386,3.2221
offline_val,drqv2_062400.pt,1996800,0,25,108,79.4559,3.3202,1.5000,0.0000,1.0000,0.9667,-0.0210,0.0064,0,0,0,0,1.0877,0.5683,-0.1637,4.4955,0.8260
offline_val,drqv2_062400.pt,1996800,0,25,109,168.8179,1.9858,1.5000,0.0000,1.0000,-1.0000,-0.9360,0.0439,0,0,0,0,0.9716,-0.5917,0.0468,2.9947,-1.3432
offline_val,drqv2_062400.pt,1996800,0,25,110,10.3490,2.7540,1.5000,0.0000,1.0000,0.9999,-0.1341,-0.0016,0,0,0,0,1.2055,0.7270,-0.3210,4.4805,1.8482
offline_val,drqv2_062400.pt,1996800,0,25,111,9.2465,3.1802,1.5000,0.0000,1.0000,1.0000,-0.2067,-0.0044,0,0,0,0,1.1983,0.7416,-0.3209,4.9882,2.0619
offline_val,drqv2_062400.pt,1996800,0,25,112,145.0006,2.2971,1.5000,0.0000,1.0000,-1.0000,0.1676,0.0039,0,0,0,0,1.2894,-0.5401,0.5865,3.5169,0.2583
offline_val,drqv2_062400.pt,1996800,0,25,113,107.0042,1.4799,1.5000,0.0000,-0.0758,-0.0794,-0.0025,-0.0030,0,0,0,0,0.6919,0.2441,0.7733,1.7122,1.3174
offline_val,drqv2_062400.pt,1996800,0,25,114,111.7078,1.6023,1.5000,0.0000,0.9982,-0.4445,0.4131,-0.0030,0,0,0,0,0.6187,-0.4742,-0.8288,1.7041,-1.6530
offline_val,drqv2_062400.pt,1996800,0,25,115,70.0135,2.8479,1.5000,0.0000,1.0000,0.9584,0.0770,0.0099,0,0,0,0,1.1203,0.7936,-0.2503,4.1013,0.9562
offline_val,drqv2_062400.pt,1996800,0,25,116,22.0594,3.9879,1.5000,0.0000,1.0000,0.9998,0.0357,0.0051,0,0,0,0,1.2763,0.5799,-0.4350,6.0252,1.3365
offline_val,drqv2_062400.pt,1996800,0,25,117,99.8146,3.0632,1.5000,0.0000,1.0000,0.9703,-0.7338,-0.0173,0,0,0,0,0.8721,0.5932,0.2438,3.7772,1.6039
offline_val,drqv2_062400.pt,1996800,0,25,118,169.2608,3.0167,1.5000,0.0000,0.9995,-0.9999,-0.1038,0.0100,0,0,0,0,1.1220,-0.7596,0.1943,4.3317,-1.4471
offline_val,drqv2_062400.pt,1996800,0,25,119,44.8947,4.0403,1.5000,0.0000,1.0000,0.9998,0.0503,0.0064,0,0,0,0,1.2267,0.6881,-0.2585,5.6521,1.6189
offline_val,drqv2_062400.pt,1996800,0,25,120,38.7748,2.5944,1.5000,0.0000,1.0000,1.0000,-0.8030,-0.0230,0,0,0,0,0.9604,1.0337,-0.1086,3.6938,2.1675
offline_val,drqv2_062400.pt,1996800,0,25,121,114.5282,1.9749,1.5000,0.0000,1.0000,0.6509,-0.1068,-0.0020,0,0,0,0,1.2883,0.0414,-0.8470,2.5681,-1.4633
offline_val,drqv2_062400.pt,1996800,0,25,122,168.4837,1.9032,1.5000,0.0000,1.0000,-0.9999,0.6991,-0.0166,0,0,0,0,1.1733,0.4453,1.2321,2.5653,1.9728
offline_val,drqv2_062400.pt,1996800,0,25,123,155.4996,2.7232,1.5000,0.0000,1.0000,-0.9941,0.4945,-0.0090,0,0,0,0,0.8996,-0.9812,-0.1092,3.5098,-2.1602
offline_val,drqv2_062400.pt,1996800,0,25,124,115.9662,1.8934,1.5000,0.0000,0.9985,0.4142,-0.1098,0.0005,0,0,0,0,0.8038,-0.6042,-0.6943,2.2229,-1.8590
offline_val,drqv2_062400.pt,1996800,0,25,125,129.3462,2.2132,1.5000,0.0000,0.9992,-1.0000,0.1671,0.0053,0,0,0,0,1.2521,-0.6366,0.3962,3.4048,-0.0477
offline_val,drqv2_062400.pt,1996800,0,25,126,181.9233,2.0262,1.5000,0.0000,1.0000,-0.9993,-0.8829,0.0425,0,0,0,0,0.9945,0.1494,-0.1410,2.8514,-1.1862
offline_val,drqv2_062400.pt,1996800,0,25,127,34.1677,2.5331,1.5000,0.0000,1.0000,0.9998,-0.1246,0.0012,0,0,0,0,1.1744,0.7767,-0.2298,3.9774,1.6379
offline_val,drqv2_062400.pt,1996800,0,26,0,119.2376,2.0944,1.5000,0.0000,1.0000,-0.6422,-0.4336,0.0241,0,0,0,0,1.1805,0.4959,0.8295,2.6785,1.9641
offline_val,drqv2_062400.pt,1996800,0,26,1,79.3837,3.9547,1.5000,0.0000,1.0000,1.0000,-0.5100,-0.0098,0,0,0,0,0.9956,1.0820,0.0173,4.9330,2.1164
offline_val,drqv2_062400.pt,1996800,0,26,2,90.9755,2.8761,1.5000,0.0000,1.0000,1.0000,0.2503,0.0175,0,0,0,0,1.1357,0.9336,-0.1152,4.0447,1.0531
offline_val,drqv2_062400.pt,1996800,0,26,3,198.0630,3.8595,1.5000,0.0000,1.0000,-1.0000,0.0181,0.0036,0,0,0,0,0.6293,-1.0738,-0.1325,4.1261,-4.0505
offline_val,drqv2_062400.pt,1996800,0,26,4,187.9183,4.1141,1.5000,0.0000,1.0000,-1.0000,0.0826,0.0019,0,0,0,0,1.1491,-0.9141,0.1476,5.5626,-2.6238
offline_val,drqv2_062400.pt,1996800,0,26,5,167.1043,2.3703,1.5000,0.0000,1.0000,-1.0000,-0.1551,0.0133,0,0,0,0,0.9904,-1.0219,0.0597,3.4149,-1.8574
offline_val,drqv2_062400.pt,1996800,0,26,6,105.9297,2.5855,1.5000,0.0000,1.0000,-0.6508,0.0204,-0.0036,0,0,0,0,1.1812,-0.2265,0.4521,3.4556,1.0087
offline_val,drqv2_062400.pt,1996800,0,26,7,117.6989,5.2974,1.5000,0.0000,1.0000,1.0000,0.3895,-0.0166,0,0,0,0,0.9316,0.7930,0.1944,6.1729,1.5942
offline_val,drqv2_062400.pt,1996800,0,26,8,115.7461,1.5046,1.5000,0.0000,0.0354,-0.0602,-0.0047,-0.0030,0,0,0,0,0.8682,-0.0296,0.3243,2.3078,0.4098
offline_val,drqv2_062400.pt,1996800,0,26,9,161.4755,2.4903,1.5000,0.0000,1.0000,-0.9999,-0.5522,0.0273,0,0,0,0,0.7172,-1.2308,-0.2115,2.9581,-2.6562
offline_val,drqv2_062400.pt,1996800,0,26,10,111.5135,1.4711,1.5000,0.0000,-0.0997,-0.0521,0.0386,-0.0030,0,0,0,0,0.5452,0.4461,0.4816,1.8464,1.1323
offline_val,drqv2_062400.pt,1996800,0,26,11,110.2787,1.4406,1.5000,0.0000,0.1021,-0.1498,-0.0368,-0.0030,0,0,0,0,0.8075,-0.8716,-0.1169,2.2404,-1.0212
offline_val,drqv2_062400.pt,1996800,0,26,12,194.2354,3.4341,1.5000,0.0000,1.0000,-1.0000,0.0856,0.0017,0,0,0,0,1.2185,-0.7547,0.2723,5.0952,-1.8690
offline_val,drqv2_062400.pt,1996800,0,26,13,97.1731,5.2937,1.5000,0.0000,1.0000,0.3350,0.1104,0.0066,0,0,0,0,1.1029,0.8645,0.0427,6.3667,1.6779
offline_val,drqv2_062400.pt,1996800,0,26,14,28.7963,3.7363,1.5000,0.0000,1.0000,0.8866,-0.1364,-0.0008,0,0,0,0,1.0746,0.9803,-0.1637,5.1407,2.6692
offline_val,drqv2_062400.pt,1996800,0,26,15,150.2972,2.2977,1.5000,0.0000,1.0000,-1.0000,-0.9981,0.0442,0,0,0,0,0.9964,-1.0791,-0.1203,3.1983,-2.0093
offline_val,drqv2_062400.pt,1996800,0,26,16,180.1753,1.8946,1.5000,0.0000,0.9434,-0.9998,-0.2602,0.0183,0,0,0,0,1.3666,-0.3366,0.8941,3.3075,0.5346
offline_val,drqv2_062400.pt,1996800,0,26,17,115.5655,1.5210,1.5000,0.0000,0.0315,0.0587,0.0958,-0.0030,0,0,0,0,0.6682,-0.0483,0.3134,2.1276,0.3820
offline_val,drqv2_062400.pt,1996800,0,26,18,110.8731,1.4913,1.5000,0.0000,-0.0527,-0.2553,0.1084,-0.0030,0,0,0,0,0.4457,-0.3603,-0.2966,1.8756,-0.7842
offline_val,drqv2_062400.pt,1996800,0,26,19,136.2742,4.5747,1.5000,0.0000,1.0000,-0.9955,0.1378,0.0018,0,0,0,0,1.0407,0.1139,0.0581,5.6560,-0.4510
offline_val,drqv2_062400.pt,1996800,0,26,20,157.7155,2.2941,1.5000,0.0000,1.0000,-1.0000,0.2910,-0.0015,0,0,0,0,1.0384,-0.6419,0.1668,3.4311,-1.0359
offline_val,drqv2_062400.pt,1996800,0,26,21,189.5631,3.5815,1.5000,0.0000,1.0000,-1.0000,-0.7855,0.0315,0,0,0,0,0.9695,-1.0908,-0.0862,4.3586,-3.4726
offline_val,drqv2_062400.pt,1996800,0,26,22,109.2456,2.5066,1.5000,0.0000,1.0000,0.6346,0.7957,0.0364,0,0,0,0,1.1009,0.2096,0.4268,3.3613,1.2942
offline_val,drqv2_062400.pt,1996800,0,26,23,121.2931,2.0777,1.5000,0.0000,1.0000,0.2036,-1.0000,0.0344,0,0,0,0,1.2121,-0.6903,0.0248,3.2927,-0.7834
offline_val,drqv2_062400.pt,1996800,0,26,24,122.3089,2.2821,1.5000,0.0000,1.0000,-0.0937,-0.1938,0.0091,0,0,0,0,1.2429,0.3709,0.8455,2.8886,1.9617
offline_val,drqv2_062400.pt,1996800,0,26,25,110.9215,5.9179,1.5000,0.0000,1.0000,-0.9845,0.1234,0.0025,0,0,0,0,1.1001,-0.3286,0.1824,6.9112,0.7918
offline_val,drqv2_062400.pt,1996800,0,26,26,48.7830,4.7762,1.5000,0.0000,1.0000,0.9995,0.4916,0.0183,0,0,0,0,1.0467,0.4000,-0.0272,5.8826,2.5315
offline_val,drqv2_062400.pt,1996800,0,26,27,205.5362,3.2318,1.5000,0.0000,1.0000,-1.0000,0.3270,-0.0079,0,0,0,0,1.0430,-0.9984,0.0193,4.3179,-3.2005
offline_val,drqv2_062400.pt,1996800,0,26,28,31.6524,3.1387,1.5000,0.0000,0.9999,1.0000,-0.2171,-0.0027,0,0,0,0,1.2608,0.7479,-0.3101,4.8263,1.5896
offline_val,drqv2_062400.pt,1996800,0,26,29,127.0947,3.4780,1.5000,0.0000,1.0000,0.9986,0.7046,-0.0301,0,0,0,0,1.0725,0.9809,-0.0423,4.5307,0.4407
offline_val,drqv2_062400.pt,1996800,0,26,30,115.1763,1.5163,1.5000,0.0000,-0.0094,0.0221,0.0180,-0.0030,0,0,0,0,0.4816,0.1470,0.4433,1.8667,0.7648
offline_val,drqv2_062400.pt,1996800,0,26,31,113.8230,1.5597,1.5000,0.0000,0.0004,0.1541,-0.0994,-0.0030,0,0,0,0,0.0595,0.7552,0.4434,1.4775,1.4051
offline_val,drqv2_062400.pt,1996800,0,26,32,42.0456,3.3487,1.5000,0.0000,1.0000,1.0000,0.0849,0.0082,0,0,0,0,1.2298,0.7697,-0.3540,4.9793,1.2551
offline_val,drqv2_062400.pt,1996800,0,26,33,164.6872,2.1849,1.5000,0.0000,1.0000,-0.5166,-0.5082,0.0216,0,0,0,0,1.2176,0.0809,0.8309,3.3275,1.1131
offline_val,drqv2_062400.pt,1996800,0,26,34,118.8839,1.7075,1.5000,0.0000,1.0000,0.8823,-0.4257,0.0045,0,0,0,0,0.8283,-1.1477,-0.3985,2.3678,-1.8915
offline_val,drqv2_062400.pt,1996800,0,26,35,110.5961,1.5444,1.5000,0.0000,0.4775,-0.1150,-0.1413,-0.0030,0,0,0,0,1.0901,-0.2854,-0.7205,2.2614,-1.2921
offline_val,drqv2_062400.pt,1996800,0,26,36,110.2498,1.7677,1.5000,0.0000,1.0000,0.8915,-0.6488,-0.0015,0,0,0,0,0.7563,-0.5090,-0.8479,1.9431,-1.8192
offline_val,drqv2_062400.pt,1996800,0,26,37,192.9050,3.6554,1.5000,0.0000,1.0000,-1.0000,0.1171,0.0007,0,0,0,0,0.9088,-1.1245,-0.0981,4.3297,-3.6875
offline_val,drqv2_062400.pt,1996800,0,26,38,166.0487,2.9512,1.5000,0.0000,1.0000,-1.0000,0.9048,-0.0235,0,0,0,0,0.9406,-1.1290,-0.1400,3.6961,-2.7242
offline_val,drqv2_062400.pt,1996800,0,26,39,108.6875,1.5442,1.5000,0.0000,0.1006,-0.1451,0.1478,-0.0030,0,0,0,0,1.1219,-0.4069,0.5765,2.3957,0.4670
offline_val,drqv2_062400.pt,1996800,0,26,40,32.9575,4.2778,1.5000,0.0000,1.0000,0.3311,0.2078,0.0069,0,0,0,0,1.1375,0.6574,-0.2514,5.9111,2.0468
offline_val,drqv2_062400.pt,1996800,0,26,41,21.6439,3.9040,1.5000,0.0000,0.9998,0.9936,-0.1940,-0.0025,0,0,0,0,1.1875,0.8466,-0.2252,5.5831,2.5508
offline_val,drqv2_062400.pt,1996800,0,26,42,203.0973,4.3206,1.5000,0.0000,1.0000,-1.0000,0.0491,0.0022,0,0,0,0,1.1816,-0.7619,0.2134,6.0287,-2.7286
offline_val,drqv2_062400.pt,1996800,0,26,43,24.9055,3.2917,1.5000,0.0000,0.9981,0.9985,-0.0157,0.0039,0,0,0,0,1.0861,0.6245,-0.5258,5.0112,0.8300
offline_val,drqv2_062400.pt,1996800,0,26,44,116.8038,1.5321,1.5000,0.0000,0.0161,0.1408,-0.0239,-0.0030,0,0,0,0,0.5837,-0.4739,0.1949,2.0975,-0.2313
offline_val,drqv2_062400.pt,1996800,0,26,45,200.4993,2.7208,1.5000,0.0000,1.0000,-1.0000,0.6679,-0.0206,0,0,0,0,0.9671,-0.9882,0.1509,3.9281,-2.3628
offline_val,drqv2_062400.pt,1996800,0,26,46,105.3300,1.5647,1.5000,0.0000,0.0959,-0.0780,0.0179,-0.0030,0,0,0,0,0.6973,-0.2692,-0.1149,2.2606,-0.3710
offline_val,drqv2_062400.pt,1996800,0,26,47,141.6552,1.7933,1.5000,0.0000,1.0000,-0.8502,-0.2011,0.0173,0,0,0,0,0.8692,0.8154,0.8662,2.3343,1.9236
offline_val,drqv2_062400.pt,1996800,0,26,48,128.0618,2.3243,1.5000,0.0000,1.0000,-0.7089,0.3685,-0.0051,0,0,0,0,1.0153,-0.0739,0.0250,3.3458,-0.2955
offline_val,drqv2_062400.pt,1996800,0,26,49,176.9712,2.5473,1.5000,0.0000,1.0000,-1.0000,0.0652,0.0044,0,0,0,0,0.9874,-0.3940,-0.1162,3.3738,-1.9208
offline_val,drqv2_062400.pt,1996800,0,26,50,112.9743,2.9562,1.5000,0.0000,1.0000,-0.9998,0.7960,0.0145,0,0,0,0,1.0145,-0.9798,-0.0829,3.9588,-1.2460
offline_val,drqv2_062400.pt,1996800,0,26,51,117.8365,2.0226,1.5000,0.0000,1.0000,0.9781,0.3476,-0.0224,0,0,0,0,0.9780,-0.8843,-0.4347,2.7753,-1.8164
offline_val,drqv2_062400.pt,1996800,0,26,52,159.2794,5.0521,1.5000,0.0000,1.0000,-0.9806,0.0621,0.0032,0,0,0,0,1.1820,-0.3958,0.3032,6.5380,-0.5954
offline_val,drqv2_062400.pt,1996800,0,26,53,27.1552,4.3637,1.5000,0.0000,1.0000,0.9781,0.0651,0.0058,0,0,0,0,1.1567,0.9009,-0.1553,5.8970,2.9664
offline_val,drqv2_062400.pt,1996800,0,26,54,198.9883,2.7859,1.5000,0.0000,1.0000,-0.9999,0.1112,0.0007,0,0,0,0,1.1892,0.5905,1.3403,3.5934,2.8878
offline_val,drqv2_062400.pt,1996800,0,26,55,137.5715,3.1486,1.5000,0.0000,1.0000,-0.9999,0.0700,0.0057,0,0,0,0,1.1177,0.5473,0.7997,3.7445,2.3849
offline_val,drqv2_062400.pt,1996800,0,26,56,117.3271,1.5109,1.5000,0.0000,0.0618,-0.1165,0.1094,-0.0030,0,0,0,0,0.6743,-1.0495,-0.3276,2.0855,-1.5928
offline_val,drqv2_062400.pt,1996800,0,26,57,73.3807,2.6846,1.5000,0.0000,1.0000,0.8918,0.3914,0.0206,0,0,0,0,1.0157,0.6550,0.4429,3.1083,2.5073
offline_val,drqv2_062400.pt,1996800,0,26,58,167.4994,2.0191,1.5000,0.0000,1.0000,-1.0000,0.6298,-0.0141,0,0,0,0,1.1216,0.5485,1.2570,2.5434,2.2099
offline_val,drqv2_062400.pt,1996800,0,26,59,104.8786,2.9172,1.5000,0.0000,1.0000,-0.9145,-0.9937,-0.0166,0,0,0,0,0.9807,-1.0905,-0.1118,3.8970,-1.2612
offline_val,drqv2_062400.pt,1996800,0,26,60,-1.0000,0.0000,1.5000,0.0000,-0.7168,0.4734,0.6675,-0.0302,0,0,0,0,-0.5142,0.3673,-0.1431,2.5998,2.4482
offline_val,drqv2_062400.pt,1996800,0,26,61,115.9329,1.6540,1.5000,0.0000,1.0000,-1.0000,-0.9861,0.9970,0,0,0,0,0.9982,-0.4566,-0.1726,2.6192,-0.7887
offline_val,drqv2_062400.pt,1996800,0,26,62,93.0548,3.6364,1.5000,0.0000,1.0000,-0.1325,0.1203,0.0043,0,0,0,0,1.0242,-0.2610,-0.1329,4.6969,-0.2312
offline_val,drqv2_062400.pt,1996800,0,26,63,197.3809,3.2077,1.5000,0.0000,1.0000,-1.0000,0.0294,0.0036,0,0,0,0,0.5849,-1.1258,-0.1042,3.5617,-3.5001
offline_val,drqv2_062400.pt,1996800,0,26,64,112.3381,4.0423,1.5000,0.0000,1.0000,-0.8758,-0.6806,0.0318,0,0,0,0,1.0342,-0.0951,-0.0797,5.0629,-0.4270
offline_val,drqv2_062400.pt,1996800,0,26,65,197.4052,4.6706,1.5000,0.0000,1.0000,-1.0000,0.0928,0.0011,0,0,0,0,0.9908,-1.0865,-0.0450,5.5221,-4.2822
offline_val,drqv2_062400.pt,1996800,0,26,66,91.0406,5.4878,1.5000,0.0000,1.0000,-0.3978,-0.3216,-0.0106,0,0,0,0,0.9433,-0.6201,-0.0817,6.4830,-0.2088
offline_val,drqv2_062400.pt,1996800,0,26,67,18.7262,3.4598,1.5000,0.0000,1.0000,1.0000,0.2724,0.0140,0,0,0,0,0.9943,1.0792,-0.0089,4.4756,3.4659
offline_val,drqv2_062400.pt,1996800,0,26,68,165.3746,4.4725,1.5000,0.0000,1.0000,-0.9999,0.0996,0.0023,0,0,0,0,1.1475,-0.8309,0.2168,5.9000,-1.6155
offline_val,drqv2_062400.pt,1996800,0,26,69,10.3295,3.7455,1.5000,0.0000,-0.0137,0.9969,0.4067,0.0188,0,0,0,0,0.8586,1.0479,0.0037,4.5936,3.9146
offline_val,drqv2_062400.pt,1996800,0,26,70,109.6019,1.4806,1.5000,0.0000,0.0348,-0.0049,0.0180,-0.0030,0,0,0,0,0.8833,0.3780,0.5193,2.1555,1.1359
offline_val,drqv2_062400.pt,1996800,0,26,71,108.2992,1.4365,1.5000,0.0000,0.1501,-0.0483,0.1702,-0.0030,0,0,0,0,0.9134,-0.5055,-0.0437,2.3503,-0.5285
offline_val,drqv2_062400.pt,1996800,0,26,72,28.3685,4.6463,1.5000,0.0000,1.0000,0.9988,0.2417,0.0109,0,0,0,0,1.2649,0.7376,-0.2547,6.4948,2.3841
offline_val,drqv2_062400.pt,1996800,0,26,73,16.0201,4.7347,1.5000,0.0000,1.0000,1.0000,0.0882,0.0060,0,0,0,0,0.6315,0.9334,0.0538,5.1762,4.5877
offline_val,drqv2_062400.pt,1996800,0,26,74,117.7642,1.4769,1.5000,0.0000,0.0175,0.0141,0.0432,5.0071,1,1,0,0,0.5979,-0.4064,0.1166,2.0723,-0.2979
offline_val,drqv2_062400.pt,1996800,0,26,75,184.5110,4.0709,1.5000,0.0000,1.0000,-1.0000,0.2284,-0.0023,0,0,0,0,1.0754,-0.9247,0.1496,5.4303,-2.5049
offline_val,drqv2_062400.pt,1996800,0,26,76,112.4187,1.6126,1.5000,0.0000,1.0000,-0.9867,0.5508,-0.0030,0,0,0,0,0.9776,-0.5369,-0.0861,2.5838,-0.6807
offline_val,drqv2_062400.pt,1996800,0,26,77,197.4905,3.5528,1.5000,0.0000,1.0000,-0.9994,0.1034,0.0008,0,0,0,0,1.1973,-0.5546,0.3687,5.3315,-1.3966
offline_val,drqv2_062400.pt,1996800,0,26,78,141.7885,2.8936,1.5000,0.0000,1.0000,-1.0000,-0.5033,0.0253,0,0,0,0,0.9999,-0.9979,-0.1214,3.7940,-1.9892
offline_val,drqv2_062400.pt,1996800,0,26,79,184.2948,3.9450,1.5000,0.0000,1.0000,-1.0000,-0.2193,0.0116,0,0,0,0,1.2063,-0.7472,0.2053,5.5042,-2.0346
offline_val,drqv2_062400.pt,1996800,0,26,80,12.8518,3.5175,1.5000,0.0000,1.0000,1.0000,-0.1220,-0.0008,0,0,0,0,1.0361,1.0433,-0.0347,4.6422,3.5325
offline_val,drqv2_062400.pt,1996800,0,26,81,196.2680,3.4075,1.5000,0.0000,1.0000,-1.0000,-0.0091,0.0049,0,0,0,0,0.8321,-1.1799,-0.1293,3.9338,-3.7526
offline_val,drqv2_062400.pt,1996800,0,26,82,160.1006,2.8374,1.5000,0.0000,1.0000,-1.0000,-0.9924,0.0412,0,0,0,0,1.0032,-0.9019,-0.1050,3.7178,-2.2162
offline_val,drqv2_062400.pt,1996800,0,26,83,107.8473,2.8279,1.5000,0.0000,1.0000,-0.9998,-0.6130,-0.0037,0,0,0,0,0.7837,-1.0004,-0.6563,3.0778,-2.6563
offline_val,drqv2_062400.pt,1996800,0,26,84,179.0448,4.9122,1.5000,0.0000,1.0000,-1.0000,-0.0855,0.0067,0,0,0,0,0.9078,-1.1557,-0.1328,5.4499,-4.2520
offline_val,drqv2_062400.pt,1996800,0,26,85,16.8401,3.6264,1.5000,0.0000,1.0000,1.0000,-0.3013,-0.0067,0,0,0,0,0.9915,1.0833,-0.0086,4.6401,3.6373
offline_val,drqv2_062400.pt,1996800,0,26,86,83.9310,3.7911,1.5000,0.0000,1.0000,0.9647,-0.7698,-0.0186,0,0,0,0,1.2137,-0.5101,-0.2112,5.0877,-0.5252
