update,step,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef
68,557056,7,0,0,7,0.0,0.0,1.0,0.003027985949302092,0.003230228782922495,0.0,1.087262937426567,0.016851281565323006,0.35137683153152466,0.27966803312301636,0.41223135590553284,0.0
69,565248,6,0,0,6,0.0,0.0,1.0,0.0052516373980324715,0.005007803175249137,0.0,1.0756787538528443,0.024417184758203803,0.35031601786613464,0.2788366675376892,0.41205155849456787,0.0
70,573440,2,0,0,2,0.0,0.0,1.0,0.0034917870973004026,0.012979055166942999,0.0,1.0693042233586312,0.018656140488383245,0.3500610589981079,0.2783820331096649,0.4119461178779602,0.0
71,581632,112,0,0,112,0.0,0.0,1.0,-0.0013128807710018008,0.014526513521559536,0.0,1.0703126981854438,0.011951968677385594,0.35025784373283386,0.27760452032089233,0.41249796748161316,0.0
72,589824,0,0,0,0,0.0,0.0,0.0,0.002625240187626332,0.012664549524197355,0.0,1.0606196403503418,0.023744544004875932,0.3472377061843872,0.278083473443985,0.40595194697380066,0.0
73,598016,2,0,0,2,0.0,0.0,1.0,0.005998375476337969,0.0015017090016044676,0.0,1.0448348328471184,0.023064835082914216,0.34669408202171326,0.27701735496520996,0.4041818082332611,0.0
74,606208,8,0,0,8,0.0,0.0,1.0,0.0019491044775350019,0.0056274544316693206,0.0,1.0341272205114365,0.018477557058577076,0.34496647119522095,0.27490922808647156,0.4008728563785553,0.0
75,614400,4,0,0,4,0.0,0.0,1.0,-8.766245446167886e-05,0.0081181614252273,0.0,1.023833505809307,0.016358775812841488,0.3445681929588318,0.27333247661590576,0.404170960187912,0.0
76,622592,114,0,0,114,0.0,0.0,1.0,-0.0019399276294279843,0.017007541272323578,0.0,1.0168243438005446,0.015918600301301922,0.34347590804100037,0.27072516083717346,0.40515226125717163,0.0
77,630784,0,0,0,0,0.0,0.0,0.0,0.0009811685886234045,0.009371260087937117,0.0,1.0095739260315895,0.007874521689518587,0.3437235951423645,0.2708205580711365,0.40381523966789246,0.0
78,638976,0,0,0,0,0.0,0.0,0.0,0.0024480354913976043,0.01609898735769093,0.0,1.0153371453285218,0.013314754972088848,0.34433645009994507,0.2687697112560272,0.4075727164745331,0.0
79,647168,3,0,0,3,0.0,0.0,1.0,0.005695920885773376,0.014749295706860722,0.0,1.0089954555034637,0.018762600525224115,0.34314271807670593,0.26693636178970337,0.407228946685791,0.0
80,655360,8,0,0,8,0.0,0.0,1.0,0.004071479491540231,0.010472915170248598,0.0,0.9938952319324017,0.016896654120864697,0.3411533832550049,0.26587748527526855,0.40452831983566284,0.0
81,663552,4,0,0,4,0.0,0.0,1.0,0.003858674701768905,0.007169515429995954,0.0,0.9813271418213845,0.02097609938100504,0.3407267928123474,0.26425835490226746,0.40525582432746887,0.0
82,671744,113,0,0,113,0.0,0.0,1.0,0.0032574551354628057,0.019928154442459343,0.0,0.982544482499361,0.026786364661893457,0.3409937620162964,0.26610276103019714,0.40556296706199646,0.0
83,679936,0,0,0,0,0.0,0.0,0.0,0.002566335166920908,0.005034394646645524,0.0,0.9791125677525997,0.011039098945184378,0.3393211364746094,0.264227956533432,0.40548229217529297,0.0
84,688128,0,0,0,0,0.0,0.0,0.0,0.000863245502114296,0.010802548442734405,0.0,0.9472189769148827,0.015532860384701053,0.33489084243774414,0.260390967130661,0.39899715781211853,0.0
85,696320,4,0,0,4,0.0,0.0,1.0,0.0008434193150606006,0.0012275164801394567,0.0,0.9222990535199642,0.012776693614432589,0.3334028422832489,0.258406400680542,0.39588841795921326,0.0
86,704512,8,0,0,8,0.0,0.0,1.0,0.0016882685478776694,0.002487899384868797,0.0,0.907805259525776,0.01604187871562317,0.331952303647995,0.25754258036613464,0.3945366144180298,0.0
87,712704,3,0,0,3,0.0,0.0,1.0,0.004266903240932152,0.002778387739090249,0.0,0.8992572247982025,0.024417003263442892,0.3312452733516693,0.25689253211021423,0.3938502371311188,0.0
88,720896,113,0,0,113,0.0,0.0,1.0,0.003031260037096217,0.016882710868958383,0.0,0.8858170196413994,0.024794935066165636,0.32881128787994385,0.25548577308654785,0.3914427161216736,0.0
89,729088,0,0,0,0,0.0,0.0,0.0,0.0017777683533495292,0.0028324329672614113,0.0,0.8693468652665615,0.0064547083798970565,0.3278823494911194,0.2529321014881134,0.3894813060760498,0.0
90,737280,0,0,0,0,0.0,0.0,0.0,-0.00019916458986699582,0.00335604599895305,0.0,0.8483502455055714,0.017794844940362965,0.3248210549354553,0.24994327127933502,0.3869815468788147,0.0
91,745472,5,0,0,5,0.0,0.0,1.0,0.0046969828428700565,0.0013677583614480683,0.0,0.8419944450259209,0.02062499056373781,0.326541543006897,0.2508643865585327,0.389180451631546,0.0
92,753664,9,0,0,9,0.0,0.0,1.0,0.003576438530581072,0.0018143947927455883,0.0,0.8436910271644592,0.02224125510947488,0.3253556489944458,0.2477543205022812,0.3876355290412903,0.0
93,761856,1,0,0,1,0.0,0.0,1.0,-0.0006435612216591835,0.0010025463205238338,0.0,0.8316959924995899,0.014193786759642535,0.3242720663547516,0.24591170251369476,0.3865174651145935,0.0
94,770048,113,0,0,113,0.0,0.0,1.0,-2.1717388881370427e-05,0.01146036178106442,0.0,0.822574782371521,0.0175701168456726,0.32367274165153503,0.24528868496418,0.3858283460140228,0.0
95,778240,0,0,0,0,0.0,0.0,0.0,0.001237665646476671,0.01664801358128898,0.0,0.8155538097023964,0.012507679509508308,0.3232378363609314,0.24333693087100983,0.38587844371795654,0.0
96,786432,0,0,0,0,0.0,0.0,0.0,0.009463836631039158,0.0013266558111354244,0.0,0.8071180760860444,0.030807996719886432,0.3221067190170288,0.24077773094177246,0.3851167559623718,0.0
97,794624,5,0,0,5,0.0,0.0,1.0,0.0010236848233034835,0.0037885729485424235,0.0,0.7955010406672954,0.015758813470529275,0.32107168436050415,0.24049359560012817,0.38467130064964294,0.0
98,802816,9,0,0,9,0.0,0.0,1.0,0.006671450377325527,0.01427840207470581,0.0,0.7924633957445621,0.02211517314717639,0.3214274048805237,0.2415832281112671,0.3835054636001587,0.0
99,811008,1,0,0,1,0.0,0.0,1.0,0.0002046691020950675,0.03578532326500863,0.0,0.7853129297494889,0.014780888441964634,0.3185863494873047,0.24105913937091827,0.3782401382923126,0.0
100,819200,113,0,0,113,0.0,0.0,1.0,0.000978009874233976,0.036356687918305396,0.0,0.7666782364249229,0.021608361049584347,0.3175913691520691,0.23972159624099731,0.3773322105407715,0.0
101,827392,0,0,0,0,0.0,0.0,0.0,0.0027455425792140887,0.029212047322653235,0.0,0.7527002200484276,0.018632663508105905,0.31594449281692505,0.23811589181423187,0.3780044913291931,0.0
102,835584,0,0,0,0,0.0,0.0,0.0,-0.0004854015656746924,0.0011478191387141123,0.0,0.7460074491798878,0.014286844471280346,0.3160168528556824,0.23745621740818024,0.3761621117591858,0.0
103,843776,7,0,0,7,0.0,0.0,1.0,0.004510083849891089,0.0014132186086499132,0.0,0.7437260240316391,0.020099944977118867,0.3155495524406433,0.2363223284482956,0.37634289264678955,0.0
104,851968,7,0,0,7,0.0,0.0,1.0,0.004149580909870565,0.002119502589630429,0.0,0.7338922761380673,0.026376504251311418,0.31463611125946045,0.23351287841796875,0.37566354870796204,0.0
105,860160,2,0,0,2,0.0,0.0,1.0,-0.0004655635275412351,0.007718065407243557,0.0,0.7285472452640533,0.020173871019505896,0.31466490030288696,0.2325853556394577,0.3771863877773285,0.0
106,868352,112,0,0,112,0.0,0.0,1.0,0.0015179094509221614,0.014910272829001769,0.0,0.7274155840277672,0.022706587087668595,0.31486082077026367,0.2327398657798767,0.3792839050292969,0.0
107,876544,0,0,0,0,0.0,0.0,0.0,0.0017181069822981953,0.035970013868063686,0.0,0.7167996250092983,0.01873572664662788,0.3120943605899811,0.2321283221244812,0.3768787384033203,0.0
108,884736,1,0,0,1,0.0,0.0,1.0,0.004315408959519118,0.03717263042926788,0.0,0.6987853907048702,0.024610282029607335,0.31139862537384033,0.2297254502773285,0.37639161944389343,0.0
109,892928,8,0,0,8,0.0,0.0,1.0,0.0025722389866132287,0.07601970066316426,0.0,0.6854655876755714,0.02373850650183158,0.3097836375236511,0.22755813598632812,0.3757762312889099,0.0
110,901120,5,0,0,5,0.0,0.0,1.0,0.0048513414978515355,0.04895809651352465,0.0,0.6638321883976459,0.021785350919526537,0.30757415294647217,0.22464574873447418,0.3742450475692749,0.0
111,909312,2,0,0,2,0.0,0.0,1.0,0.002549849569913931,0.03429232789203525,0.0,0.6469081602990627,0.019752642655657838,0.30667227506637573,0.2241305708885193,0.37416619062423706,0.0
112,917504,112,0,0,112,0.0,0.0,1.0,0.0010518521157791838,0.0169762859120965,0.0,0.6340064004063606,0.01148594203077664,0.3045477569103241,0.2225283831357956,0.37142413854599,0.0
113,925696,0,0,0,0,0.0,0.0,0.0,0.0001599406183231622,0.020422500639688222,0.0,0.6064256526529789,0.015069779485929757,0.30093497037887573,0.22048164904117584,0.3669111430644989,0.0
114,933888,3,0,0,3,0.0,0.0,1.0,0.0020957611850462854,0.059627200942486525,0.0,0.5798069030046463,0.01657826657174155,0.29979896545410156,0.21950970590114594,0.3672100603580475,0.0
115,942080,7,0,0,7,0.0,0.0,1.0,0.009205897524952888,0.03358539724722505,0.0,0.5661559373140335,0.027761265791923506,0.29780837893486023,0.217415452003479,0.36518236994743347,0.0
116,950272,4,0,0,4,0.0,0.0,1.0,0.0038300809770589694,0.0382227900903672,0.0,0.5499723449349403,0.02291543046303559,0.29688701033592224,0.21776917576789856,0.3621366024017334,0.0
117,958464,114,0,0,114,0.0,0.0,1.0,4.753282992169261e-05,0.045490801939740776,0.0,0.5390924081206322,0.02763097912320518,0.295293927192688,0.21535532176494598,0.36219435930252075,0.0
118,966656,0,0,0,0,0.0,0.0,0.0,0.0012493423273554072,0.007099818036658689,0.0,0.5227185159921646,0.012672807521448703,0.29431790113449097,0.21248817443847656,0.3619067370891571,0.0
119,974848,0,0,0,0,0.0,0.0,0.0,-0.0038850398093927653,0.023252205946482717,0.0,0.5085382357239723,0.011190469228313304,0.29310286045074463,0.21079881489276886,0.3622363805770874,0.0
120,983040,3,0,0,3,0.0,0.0,1.0,0.0023463981749955566,0.042491202848032116,0.0,0.49060600250959396,0.01833595068892464,0.290992796421051,0.2093765288591385,0.35961201786994934,0.0
121,991232,9,0,0,9,0.0,0.0,1.0,-5.8277219068259e-06,0.06003664676100016,0.0,0.4745138302445412,0.021169875440682516,0.28976500034332275,0.2098725587129593,0.35652801394462585,0.0
122,999424,3,0,0,3,0.0,0.0,1.0,0.00626375827123411,0.039983666688203814,0.0,0.4620461791753769,0.03087640635349089,0.2880323529243469,0.20864181220531464,0.35285893082618713,0.0
123,1007616,113,0,0,113,0.0,0.0,1.0,0.003374451576382853,0.022314805211499332,0.0,0.4411510333418846,0.015944554297311696,0.28554874658584595,0.20606595277786255,0.348781019449234,0.0
124,1015808,0,0,0,0,0.0,0.0,0.0,0.0038720422598998994,0.03221473591402173,0.0,0.41208150088787077,0.01884840699203778,0.2828839421272278,0.20430827140808105,0.3456316590309143,0.0
125,1024000,0,0,0,0,0.0,0.0,0.0,0.004227425291901454,0.023988155426923185,0.0,0.3846519485116005,0.015523977013072,0.28087541460990906,0.20282724499702454,0.3431762158870697,0.0
126,1032192,5,0,0,5,0.0,0.0,1.0,0.00456071145599708,0.04655282602179796,0.0,0.3662038713693619,0.022491036216524662,0.27902960777282715,0.20227940380573273,0.3401077687740326,0.0
127,1040384,8,0,0,8,0.0,0.0,1.0,0.0007149373646825552,0.09596580415964126,0.0,0.3524250596761703,0.026319422217056854,0.27767476439476013,0.2014274150133133,0.3363593518733978,0.0
128,1048576,2,0,0,2,0.0,0.0,1.0,-0.0027626077935565263,0.06324648400768637,0.0,0.33044531047344206,0.015776835384895094,0.2752217948436737,0.19854223728179932,0.3336363732814789,0.0
129,1056768,113,0,0,113,0.0,0.0,1.0,-0.0001730853895423934,0.042023257515393195,0.0,0.3071105480194092,0.017806415752420434,0.27355965971946716,0.1963328868150711,0.33123043179512024,0.0
130,1064960,0,0,0,0,0.0,0.0,0.0,0.002832253975793719,0.040110885817557576,0.0,0.28520672023296356,0.015573230753216195,0.2712951600551605,0.19444540143013,0.32785460352897644,0.0
131,1073152,0,0,0,0,0.0,0.0,0.0,0.003492989990627393,0.04926932072266936,0.0,0.2583380401134491,0.012546290042519104,0.26937517523765564,0.19177934527397156,0.3274109959602356,0.0
132,1081344,5,0,0,5,0.0,0.0,1.0,0.005140278727049008,0.053559988457709554,0.0,0.24526727944612503,0.01693471603502985,0.2688919007778168,0.19108200073242188,0.32648396492004395,0.0
133,1089536,9,0,0,9,0.0,0.0,1.0,0.0030871038848999887,0.035506488545797764,0.0,0.23417365103960036,0.021403968310914935,0.26746439933776855,0.19091551005840302,0.3252207040786743,0.0
134,1097728,1,0,0,1,0.0,0.0,1.0,0.002808080881368369,0.023124475323129445,0.0,0.21842720061540605,0.017904374615318373,0.2662668228149414,0.19056516885757446,0.32645583152770996,0.0
135,1105920,113,0,0,113,0.0,0.0,1.0,0.003988595388364047,0.02667351672425866,0.0,0.20153555721044542,0.01941157689798274,0.26423031091690063,0.19020527601242065,0.3251759707927704,0.0
136,1114112,0,0,0,0,0.0,0.0,0.0,0.0016938661749009043,0.03873823720496148,0.0,0.17778420001268386,0.011367063079524087,0.2623598277568817,0.18836985528469086,0.32328301668167114,0.0
137,1122304,0,0,0,0,0.0,0.0,0.0,0.003990659327246249,0.05714087304659188,0.0,0.16149186491966247,0.014717589728388703,0.2609862983226776,0.18671976029872894,0.32157769799232483,0.0
138,1130496,6,0,0,6,0.0,0.0,1.0,0.0016063193295849487,0.07841160572133958,0.0,0.13743917793035507,0.018721476547943892,0.25848060846328735,0.18453215062618256,0.31862813234329224,0.0
139,1138688,8,0,0,8,0.0,0.0,1.0,0.003848450095392764,0.09252058388665318,0.0,0.1113145887851715,0.020523651342227823,0.2565518617630005,0.18256576359272003,0.31630945205688477,0.0
140,1146880,2,0,0,2,0.0,0.0,1.0,0.006370839080773294,0.03712185884360224,0.0,0.08531977385282516,0.027197174286993687,0.25444668531417847,0.1801159530878067,0.3135961592197418,0.0
141,1155072,112,0,0,112,0.0,0.0,1.0,0.004927083989605308,0.028715531271882356,0.0,0.06359418034553528,0.022940535505040317,0.25331366062164307,0.17932768166065216,0.313783198595047,0.0
142,1163264,0,0,0,0,0.0,0.0,0.0,-0.0008732644491828978,0.040667110262438654,0.0,0.04473948180675506,0.013326283329661237,0.2510955333709717,0.1777907907962799,0.30937662720680237,0.0
143,1171456,1,0,0,1,0.0,0.0,1.0,0.0036230384779628367,0.04553876249119639,0.0,0.014576655626296998,0.01301590344228316,0.2483089417219162,0.1756208837032318,0.3061170279979706,0.0
