phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,7520256,918,65,27,117.4481,1.7266,0.0812,-0.1302,-0.0751,0.0337,0,0,0,0,0.8564,-0.6604,-0.5475,2.2939,-1.6193
offline_val,7520256,918,65,28,111.4276,2.8341,0.9639,0.1235,-0.0030,0.0365,0,0,0,0,1.9959,1.5534,0.6719,4.2065,3.3270
offline_val,7520256,918,65,29,113.6644,3.9272,0.9643,0.1058,-0.0205,0.0290,0,0,0,0,2.4973,-0.0087,-0.1989,6.3374,-0.8325
offline_val,7520256,918,65,31,114.1005,1.5685,0.1261,-0.0201,0.0225,-0.0100,0,0,0,0,0.8454,0.9841,0.7373,2.0231,2.0204
offline_val,7520256,918,66,0,113.5222,1.5252,0.0800,-0.0419,0.0151,-0.0100,0,0,0,0,0.9788,-0.4076,-0.3427,2.4095,-0.9364
offline_val,7520256,918,66,1,114.1412,1.8127,0.7992,0.0605,-0.0310,0.0236,0,0,0,0,2.2184,1.3363,0.4539,3.8603,2.1050
offline_val,7520256,918,66,2,157.3296,4.2020,0.9161,0.0106,-0.1060,0.0402,0,0,0,0,2.3620,-0.5595,-0.4757,5.4438,-3.7526
offline_val,7520256,918,66,3,123.1599,2.1225,0.9091,-0.0032,-0.1157,0.0563,0,0,0,0,2.5261,-0.1450,-0.2494,4.5392,-0.8410
offline_val,7520256,918,66,4,113.8513,1.5619,0.1112,-0.0258,0.0140,-0.0100,0,0,0,0,1.3743,1.0441,0.5881,2.6857,1.8927
offline_val,7520256,918,66,5,94.8083,3.7279,0.9617,0.2626,0.1426,0.0801,0,0,0,0,2.1229,1.5964,0.6403,4.8256,4.2086
offline_val,7520256,918,66,6,-1.0000,0.0000,-0.1845,0.5179,1.0000,-0.0151,0,0,0,0,-0.4006,-0.4502,-2.0734,2.6556,-2.3242
offline_val,7520256,918,66,7,114.5521,1.8605,0.9232,0.0818,-0.0357,0.0274,0,0,0,0,2.5041,-0.0270,-0.2399,4.3028,-0.5036
offline_val,7520256,918,66,8,113.7603,1.6296,0.3088,0.0125,0.0134,-0.0100,0,0,0,0,1.4585,1.5280,0.7430,2.6732,2.6146
offline_val,7520256,918,66,9,113.7803,1.7845,0.8128,0.0744,-0.0204,0.0192,0,0,0,0,2.1572,1.4406,0.5394,3.7006,2.3367
offline_val,7520256,918,66,10,111.6010,2.0515,0.9505,0.0970,-0.0271,0.0287,0,0,0,0,2.5645,0.4652,0.0471,4.6134,0.5679
offline_val,7520256,918,66,11,110.4310,2.9624,0.9643,0.1165,-0.0100,0.0328,0,0,0,0,2.5925,0.2191,-0.0543,5.5524,0.0932
offline_val,7520256,918,66,12,113.6011,1.5357,0.1209,-0.0374,0.0114,-0.0100,0,0,0,0,1.3435,-0.1377,-0.1691,2.8543,-0.4144
offline_val,7520256,918,66,13,127.1072,2.2837,0.9384,0.0460,-0.0723,0.0365,0,0,0,0,2.1050,-0.9116,-0.6733,3.7292,-2.5377
offline_val,7520256,918,66,14,110.8846,2.8762,0.9649,0.1142,-0.0125,0.0323,0,0,0,0,2.5734,0.4107,0.0813,5.4382,0.6682
offline_val,7520256,918,66,15,128.8429,2.6444,0.8865,-0.0896,-0.1898,0.0834,0,0,0,0,2.2802,-0.7213,-0.5912,4.2897,-2.4723
offline_val,7520256,918,66,16,113.9624,1.5083,0.0637,-0.0446,0.0159,-0.0100,0,0,0,0,1.8625,0.4209,0.0995,3.3655,0.5486
offline_val,7520256,918,66,17,112.8229,2.1603,0.9612,0.0960,-0.0300,0.0284,0,0,0,0,2.5937,0.1906,-0.0807,4.7460,0.0032
offline_val,7520256,918,66,18,155.6835,3.8124,0.9161,0.0105,-0.1061,0.0401,0,0,0,0,2.3273,-0.6362,-0.5133,5.0356,-3.5953
offline_val,7520256,918,66,19,113.2027,1.9082,0.9404,0.0949,-0.0272,0.0252,0,0,0,0,2.5873,0.2488,-0.0554,4.4916,0.1259
offline_val,7520256,918,66,20,141.9384,4.4059,0.9163,0.0113,-0.1054,0.0465,0,0,0,0,2.3828,-0.5019,-0.4456,5.9325,-3.2926
offline_val,7520256,918,66,21,122.6222,1.6440,0.0643,-0.1083,-0.0471,0.0214,0,0,0,0,0.4716,-0.5430,-0.4705,1.8776,-1.4050
offline_val,7520256,918,66,22,113.1622,1.9807,0.9023,0.0704,-0.0421,0.0316,0,0,0,0,2.1385,-0.9162,-0.6841,3.6626,-2.1813
offline_val,7520256,918,66,23,125.4782,1.6645,0.2582,-0.0348,-0.0016,0.0019,0,0,0,0,0.8464,-0.6575,-0.5096,2.2174,-1.6163
offline_val,7520256,918,66,25,114.0803,1.5114,0.0522,-0.0440,0.0196,-0.0100,0,0,0,0,1.7127,0.0986,-0.0310,3.2226,0.0282
offline_val,7520256,918,66,26,114.1051,1.5088,0.0000,0.0000,0.0000,2.7250,0,0,0,0,1.7709,0.1529,-0.0136,3.2792,0.1085
offline_val,7520256,918,66,27,116.4194,1.7241,0.0693,-0.1317,-0.0750,0.0336,0,0,0,0,0.8560,-0.6663,-0.5522,2.2939,-1.6193
offline_val,7520256,918,66,28,111.6235,2.7956,0.9640,0.1228,-0.0037,0.0364,0,0,0,0,2.0230,1.5812,0.6716,4.2065,3.3270
offline_val,7520256,918,66,29,113.6585,3.8886,0.9648,0.1064,-0.0201,0.0288,0,0,0,0,2.5360,-0.0122,-0.2001,6.3374,-0.8325
offline_val,7520256,918,66,31,114.2087,1.5639,0.1139,-0.0233,0.0217,-0.0100,0,0,0,0,0.8494,0.9865,0.7387,2.0231,2.0204
offline_val,7520256,918,67,0,113.5212,1.5220,0.0810,-0.0398,0.0161,-0.0100,0,0,0,0,0.9813,-0.4102,-0.3416,2.4095,-0.9364
offline_val,7520256,918,67,1,114.1914,1.7811,0.7914,0.0672,-0.0226,0.0196,0,0,0,0,2.2457,1.3526,0.4525,3.8603,2.1050
offline_val,7520256,918,67,2,156.7511,4.1747,0.9161,0.0106,-0.1060,0.0404,0,0,0,0,2.3948,-0.5759,-0.4824,5.4438,-3.7526
offline_val,7520256,918,67,3,122.2087,2.0881,0.8961,-0.0196,-0.1294,0.0625,0,0,0,0,2.5607,-0.1546,-0.2576,4.5392,-0.8410
offline_val,7520256,918,67,4,113.8713,1.5573,0.1131,-0.0267,0.0126,-0.0100,0,0,0,0,1.3786,1.0457,0.5889,2.6857,1.8927
offline_val,7520256,918,67,5,96.1098,3.6932,0.9612,0.2516,0.1311,0.0768,0,0,0,0,2.1477,1.6275,0.6485,4.8256,4.2086
offline_val,7520256,918,67,6,-1.0000,0.0000,-0.1849,0.5175,1.0000,-0.0151,0,0,0,0,-0.3789,-0.4536,-2.0106,2.6556,-2.3242
offline_val,7520256,918,67,7,114.4293,1.8256,0.8732,0.0638,-0.0427,0.0297,0,0,0,0,2.5386,-0.0328,-0.2426,4.3028,-0.5036
offline_val,7520256,918,67,8,113.8863,1.6180,0.2895,0.0068,0.0108,-0.0100,0,0,0,0,1.4669,1.5361,0.7437,2.6732,2.6146
offline_val,7520256,918,67,9,113.8904,1.7541,0.7603,0.0688,-0.0155,0.0160,0,0,0,0,2.1819,1.4586,0.5384,3.7006,2.3367
offline_val,7520256,918,67,10,111.6036,2.0140,0.9374,0.0933,-0.0283,0.0276,0,0,0,0,2.6018,0.4706,0.0454,4.6134,0.5679
offline_val,7520256,918,67,11,110.5317,2.9238,0.9645,0.1158,-0.0107,0.0326,0,0,0,0,2.6313,0.2217,-0.0549,5.5524,0.0932
offline_val,7520256,918,67,12,113.6011,1.5304,0.1331,-0.0342,0.0136,-0.0100,0,0,0,0,1.3486,-0.1400,-0.1683,2.8543,-0.4144
offline_val,7520256,918,67,13,126.7493,2.2477,0.9337,0.0349,-0.0815,0.0404,0,0,0,0,2.1351,-0.9338,-0.6784,3.7292,-2.5377
