update,step,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef
41,335872,125,0,0,125,0.0,0.0,1.0,-0.0025220500712748615,0.008642755442997441,0.0,1.4650459617376328,0.010912149506475543,0.3932400345802307,0.3719082772731781,0.42335864901542664,0.0
42,344064,0,0,0,0,0.0,0.0,0.0,0.004622523620491847,0.0027247249701758845,0.0,1.4486967220902442,0.015849810125655495,0.39260587096214294,0.3730996549129486,0.42086952924728394,0.0
43,352256,0,0,0,0,0.0,0.0,0.0,-0.0028525880246888847,0.0001462213605918805,0.0,1.4360052898526192,0.009512558282585815,0.3896718919277191,0.36825159192085266,0.4189766049385071,0.0
44,360448,2,0,0,2,0.0,0.0,1.0,-0.0008450762368738651,0.00027375092895454145,0.0,1.4115880623459816,0.011380081329116365,0.3862344026565552,0.36718037724494934,0.4142574667930603,0.0
45,368640,0,0,0,0,0.0,0.0,0.0,-0.0005791766743641347,0.004166810313472524,0.0,1.3884714260697364,0.009228002415329683,0.38380512595176697,0.3619295656681061,0.4110671579837799,0.0
46,376832,1,0,0,1,0.0,0.0,1.0,0.009903263754677028,0.00011279346408628043,0.0,1.370416733622551,0.024169631515906075,0.38156652450561523,0.3582425117492676,0.40918833017349243,0.0
47,385024,125,0,0,125,0.0,0.0,1.0,0.0007576315547339618,0.011252854473423213,0.0,1.359602215886116,0.01980252438261232,0.3808426856994629,0.357657253742218,0.40648728609085083,0.0
48,393216,0,0,0,0,0.0,0.0,0.0,-0.00030733145540580155,0.0002744292007264448,0.0,1.3526019677519798,0.013105488141445677,0.3798708915710449,0.35761722922325134,0.407470703125,0.0
49,401408,0,0,0,0,0.0,0.0,0.0,0.002190270769642666,0.0016354633691662457,0.0,1.3326464489102363,0.01806949004603666,0.3760063052177429,0.35166168212890625,0.4044438600540161,0.0
50,409600,2,0,0,2,0.0,0.0,1.0,0.0025718693970702587,0.002056081943737809,0.0,1.308682106435299,0.024342126644478414,0.37418851256370544,0.34972259402275085,0.4059038758277893,0.0
51,417792,1,0,0,1,0.0,0.0,1.0,0.0013278574333526194,0.008005352495820262,0.0,1.2975753515958786,0.02429328408616129,0.37283656001091003,0.35054951906204224,0.40142568945884705,0.0
52,425984,0,0,0,0,0.0,0.0,0.0,0.0028546071145683525,0.020160263439174743,0.0,1.2868175715208054,0.017237424430277315,0.37137317657470703,0.3508068025112152,0.3997272849082947,0.0
53,434176,125,0,0,125,0.0,0.0,1.0,-0.001208869746187702,0.015148123924154789,0.0,1.269981749355793,0.013776138746106881,0.3690224587917328,0.34738123416900635,0.4001287519931793,0.0
54,442368,0,0,0,0,0.0,0.0,0.0,0.001899259287165478,0.0006277097319980385,0.0,1.2548884555697442,0.009791489245617412,0.36772021651268005,0.34570619463920593,0.39946579933166504,0.0
55,450560,2,0,0,2,0.0,0.0,1.0,-0.00057978326221928,0.0038517466833582147,0.0,1.2462460562586783,0.012964306612411746,0.36709630489349365,0.34373167157173157,0.39877304434776306,0.0
56,458752,0,0,0,0,0.0,0.0,0.0,0.0036325363907963037,0.000549442650662968,0.0,1.2393058300018311,0.01733393678769062,0.36577147245407104,0.34061211347579956,0.3984623849391937,0.0
57,466944,1,0,0,1,0.0,0.0,1.0,-0.0003228148561902344,0.0005085774031613255,0.0,1.2241956815123558,0.011758704306703293,0.3639279007911682,0.33714377880096436,0.39678797125816345,0.0
58,475136,0,0,0,0,0.0,0.0,0.0,0.0006043164466973394,0.00010448654302308569,0.0,1.2092370226979257,0.01107945865514921,0.3618401288986206,0.3318582773208618,0.3956858515739441,0.0
59,483328,125,0,0,125,0.0,0.0,1.0,-0.001079334574751556,0.006422234914498404,0.0,1.1846753433346748,0.0192239083819004,0.3583033084869385,0.3321640193462372,0.38963258266448975,0.0
60,491520,0,0,0,0,0.0,0.0,0.0,0.002372210135217756,0.0002925407539805747,0.0,1.1613746240735054,0.009950024047066108,0.35576581954956055,0.33268505334854126,0.3849629759788513,0.0
61,499712,2,0,0,2,0.0,0.0,1.0,-3.8042847882024945e-05,0.0013410823521553539,0.0,1.1464765921235085,0.009396185222067288,0.35502350330352783,0.32894280552864075,0.38801109790802,0.0
62,507904,0,0,0,0,0.0,0.0,0.0,0.0018338548252359033,6.713559687341331e-05,0.0,1.1395091459155082,0.015173105171197677,0.3540899157524109,0.32685771584510803,0.3879815638065338,0.0
63,516096,1,0,0,1,0.0,0.0,1.0,-0.0012824364646803587,0.0001459431845432846,0.0,1.1258249700069427,0.00890442746822373,0.3521842956542969,0.3232745826244354,0.38619256019592285,0.0
64,524288,0,0,0,0,0.0,0.0,0.0,0.006036404854967259,0.009179177743499167,0.0,1.1142941147089005,0.04131568973716639,0.3517093062400818,0.32387158274650574,0.38656383752822876,0.0
65,532480,125,0,0,125,0.0,0.0,1.0,0.000135850885999389,0.01187269384972751,0.0,1.1097576171159744,0.02027017502769013,0.350153386592865,0.32281580567359924,0.38353878259658813,0.0
66,540672,0,0,0,0,0.0,0.0,0.0,0.0029297371715074406,0.01340709424111992,0.0,1.0954831317067146,0.024457298808556516,0.34893471002578735,0.3214411735534668,0.3824113607406616,0.0
67,548864,2,0,0,2,0.0,0.0,1.0,0.0020562451099976897,0.008084393962053581,0.0,1.0852658331394196,0.024018856519978725,0.3480414152145386,0.31969529390335083,0.3819206655025482,0.0
68,557056,0,0,0,0,0.0,0.0,0.0,0.005763069645036012,0.0016810974266263656,0.0,1.0815798565745354,0.022039684496849076,0.34776681661605835,0.3181326687335968,0.38217777013778687,0.0
69,565248,1,0,0,1,0.0,0.0,1.0,0.002224041341105476,0.00046630566557723794,0.0,1.0715838626027108,0.010071873009292177,0.34565234184265137,0.31497082114219666,0.3784695565700531,0.0
70,573440,0,0,0,0,0.0,0.0,0.0,0.007347071456024423,7.029638527455973e-05,0.0,1.0539454594254494,0.015752320753017558,0.34397202730178833,0.31165507435798645,0.3761419951915741,0.0
71,581632,125,0,0,125,0.0,0.0,1.0,-0.00010799814481288195,0.006643298233393579,0.0,1.0359730124473572,0.02175202978105517,0.34160730242729187,0.30923929810523987,0.3736284673213959,0.0
72,589824,0,0,0,0,0.0,0.0,0.0,0.0008694729971466586,0.0018186867142503615,0.0,1.0180610477924348,0.011081503034438356,0.340129017829895,0.31043872237205505,0.3712369203567505,0.0
73,598016,2,0,0,2,0.0,0.0,1.0,-0.005613452778197825,0.0001742054438636842,0.0,1.0101432651281357,0.015448689074401046,0.33940190076828003,0.309158056974411,0.37057119607925415,0.0
74,606208,0,0,0,0,0.0,0.0,0.0,-0.0021944780193734912,0.00023715250322311476,0.0,1.008426548540592,0.012308234250667738,0.33994030952453613,0.30667784810066223,0.3706676661968231,0.0
75,614400,1,0,0,1,0.0,0.0,1.0,-0.0020395091531099753,8.732560859243676e-05,0.0,1.005284084379673,0.01581872770366317,0.338756799697876,0.30538612604141235,0.36825406551361084,0.0
76,622592,125,0,0,125,0.0,0.0,1.0,0.00020108910102862866,0.004530168956262059,0.0,0.9966614343225956,0.01812016760013648,0.3377649784088135,0.30264613032341003,0.36800822615623474,0.0
77,630784,0,0,0,0,0.0,0.0,0.0,0.0022153621277539058,0.0028474650127463972,0.0,0.9814095444977283,0.014655912464877473,0.3359440267086029,0.3008084297180176,0.367432177066803,0.0
78,638976,0,0,0,0,0.0,0.0,0.0,0.0024977370689157397,0.002636939616058953,0.0,0.975190307199955,0.025534542791137937,0.3361073434352875,0.29990604519844055,0.3700866103172302,0.0
79,647168,2,0,0,2,0.0,0.0,1.0,0.004009835707256571,0.0054436194943264125,0.0,0.9732762798666954,0.0290577448271506,0.33566814661026,0.2975826859474182,0.3688892722129822,0.0
80,655360,0,0,0,0,0.0,0.0,0.0,0.0039437872095732015,0.0062306644511409106,0.0,0.9719031050801277,0.026533150619434308,0.3361770808696747,0.29650160670280457,0.36990994215011597,0.0
81,663552,1,0,0,1,0.0,0.0,1.0,0.003106503700837493,0.0198040506336838,0.0,0.9711850710213185,0.021563490197149805,0.33560165762901306,0.29505255818367004,0.3693375587463379,0.0
82,671744,125,0,0,125,0.0,0.0,1.0,-0.0028822749329265205,0.022960091405548156,0.0,0.9655354514718055,0.01924129051185446,0.3348848819732666,0.2931157648563385,0.37052324414253235,0.0
83,679936,0,0,0,0,0.0,0.0,0.0,0.004166812781477347,0.0009658727340138284,0.0,0.9476184964179992,0.010929851522814716,0.33164963126182556,0.2916191816329956,0.36655524373054504,0.0
84,688128,0,0,0,0,0.0,0.0,0.0,0.0029605370771605523,0.0008940140702179633,0.0,0.927503465116024,0.014062202426430304,0.33075404167175293,0.2935052812099457,0.364891916513443,0.0
85,696320,2,0,0,2,0.0,0.0,1.0,0.007256391848204658,0.0002496844231245632,0.0,0.9219604536890984,0.025863991755613824,0.3301648497581482,0.292325884103775,0.364313006401062,0.0
86,704512,0,0,0,0,0.0,0.0,0.0,0.00027469677734188737,7.359031251326087e-05,0.0,0.9094710260629654,0.008846345174970339,0.32773661613464355,0.28889530897140503,0.36209988594055176,0.0
87,712704,1,0,0,1,0.0,0.0,1.0,0.0005764182773418724,0.00011471786560832698,0.0,0.8903350710868836,0.014339492336148396,0.3264140486717224,0.2857780456542969,0.3617381751537323,0.0
88,720896,125,0,0,125,0.0,0.0,1.0,0.000975888519315049,0.0062295195297338065,0.0,0.874206717312336,0.028346994370076574,0.32454806566238403,0.2841130793094635,0.35939446091651917,0.0
89,729088,0,0,0,0,0.0,0.0,0.0,0.0016541724500712008,0.0004332526319558383,0.0,0.8559540823101998,0.010914484880049712,0.3221496343612671,0.28095266222953796,0.35731106996536255,0.0
90,737280,1,0,0,1,0.0,0.0,1.0,-0.001248707584454678,0.00045612209278260706,0.0,0.8365868747234344,0.011253663140087156,0.32083040475845337,0.28046002984046936,0.35687944293022156,0.0
91,745472,1,0,0,1,0.0,0.0,1.0,-0.0004823527269763872,9.506823030278611e-05,0.0,0.8257315039634705,0.0185707655888109,0.3197478950023651,0.278665155172348,0.3559928834438324,0.0
92,753664,1,0,0,1,0.0,0.0,1.0,0.005762211256660521,0.0019123843548186415,0.0,0.8208250254392624,0.045493426488974364,0.3200455605983734,0.2771003544330597,0.35855385661125183,0.0
93,761856,0,0,0,0,0.0,0.0,0.0,0.0014720287173986435,0.002602360671153292,0.0,0.8188661620020866,0.018890687116800108,0.31939536333084106,0.2768412232398987,0.3566626012325287,0.0
94,770048,125,0,0,125,0.0,0.0,1.0,0.0009401548421010375,0.008235696592601016,0.0,0.8125608265399933,0.024018075351341393,0.3187720775604248,0.2770579755306244,0.3550049364566803,0.0
95,778240,0,0,0,0,0.0,0.0,0.0,0.001525489118648693,0.001401955085020745,0.0,0.8012564674019813,0.008192707978741965,0.31653812527656555,0.2760547697544098,0.35444432497024536,0.0
96,786432,2,0,0,2,0.0,0.0,1.0,0.00016857990995049476,0.002514271360996645,0.0,0.7928794175386429,0.02592905706987949,0.31716376543045044,0.2774880826473236,0.35364246368408203,0.0
97,794624,0,0,0,0,0.0,0.0,0.0,0.002322799075045623,0.006000396210583858,0.0,0.7988389775156974,0.022051221064612037,0.31712621450424194,0.2774421274662018,0.3543573319911957,0.0
98,802816,1,0,0,1,0.0,0.0,1.0,-0.0011138169327750802,0.0013102539898682153,0.0,0.7907420352101326,0.018560356484522346,0.31590768694877625,0.2760537266731262,0.35330653190612793,0.0
99,811008,0,0,0,0,0.0,0.0,0.0,0.004802815723815001,0.0025390364164195487,0.0,0.7773555830121041,0.025248737809306476,0.3141741454601288,0.27414876222610474,0.3505728244781494,0.0
100,819200,125,0,0,125,0.0,0.0,1.0,-0.0007487361901439727,0.006938046915456653,0.0,0.7611854806542396,0.024886918360425624,0.3129596412181854,0.27157658338546753,0.35198888182640076,0.0
101,827392,0,0,0,0,0.0,0.0,0.0,-0.0013998846174217761,0.0010683792643249035,0.0,0.7437953814864159,0.012962378621887182,0.31066763401031494,0.26881811022758484,0.348930686712265,0.0
102,835584,2,0,0,2,0.0,0.0,1.0,0.0006461297307396308,0.00015848437778913648,0.0,0.72895777374506,0.018537909883161775,0.3101227581501007,0.26715952157974243,0.3496585488319397,0.0
103,843776,0,0,0,0,0.0,0.0,0.0,0.00644163066172041,8.053076903706824e-05,0.0,0.7215571969747543,0.017153993189276663,0.3093891739845276,0.2646033465862274,0.34919461607933044,0.0
104,851968,1,0,0,1,0.0,0.0,1.0,-0.0005469853698741644,0.00011217697206120648,0.0,0.7115381449460983,0.011313442687242058,0.3081684112548828,0.2638060450553894,0.3482949733734131,0.0
105,860160,0,0,0,0,0.0,0.0,0.0,0.002318380941869691,3.5799093870991784e-05,0.0,0.7002240538597106,0.009901923662255285,0.3068962097167969,0.26232385635375977,0.34615659713745117,0.0
106,868352,125,0,0,125,0.0,0.0,1.0,-6.418152479454875e-05,0.0057698303367942575,0.0,0.6877643272280693,0.02596789006565814,0.30576103925704956,0.2604091167449951,0.34359076619148254,0.0
107,876544,0,0,0,0,0.0,0.0,0.0,0.001384465891169384,0.0024269497604109346,0.0,0.6751187160611153,0.01823573461297201,0.3040754497051239,0.2619827091693878,0.3420222997665405,0.0
108,884736,2,0,0,2,0.0,0.0,1.0,-0.001597139352816157,0.00017667743309175422,0.0,0.6593477427959442,0.010446354008308845,0.3023676872253418,0.26100704073905945,0.340477854013443,0.0
109,892928,0,0,0,0,0.0,0.0,0.0,-0.0005384807998780161,3.955419228987012e-05,0.0,0.6467893704771995,0.013782786051888252,0.30172717571258545,0.26014068722724915,0.34049004316329956,0.0
110,901120,1,0,0,1,0.0,0.0,1.0,0.00011482185800559819,9.971211256925017e-05,0.0,0.6357564345002175,0.01270924296186422,0.30023783445358276,0.256934255361557,0.3403593897819519,0.0
111,909312,0,0,0,0,0.0,0.0,0.0,0.003662627554149367,2.7040751911044934e-05,0.0,0.6195181488990784,0.012203231050079921,0.2986389994621277,0.2543775737285614,0.3395459055900574,0.0
112,917504,125,0,0,125,0.0,0.0,1.0,-0.0003294477879535407,0.005812639789655805,0.0,0.5954050660133362,0.028646988529362715,0.2956037223339081,0.25090324878692627,0.3369462490081787,0.0
113,925696,0,0,0,0,0.0,0.0,0.0,0.0012338451517280192,0.001287851820961805,0.0,0.572489207983017,0.016268602004856803,0.29456278681755066,0.2485077977180481,0.3340708911418915,0.0
114,933888,2,0,0,2,0.0,0.0,1.0,-0.0018031229439657182,0.0001353740402691983,0.0,0.5672897353768349,0.020624539738491876,0.29452311992645264,0.24735654890537262,0.3342420160770416,0.0
115,942080,0,0,0,0,0.0,0.0,0.0,0.004107222799211741,0.004196250485620112,0.0,0.5682814314961433,0.04244143997129868,0.2947835326194763,0.2484331876039505,0.3328738510608673,0.0
116,950272,1,0,0,1,0.0,0.0,1.0,0.005596708611119538,0.0006604103504287195,0.0,0.568692184984684,0.03606249456861406,0.294553279876709,0.24661387503147125,0.334460973739624,0.0
117,958464,125,0,0,125,0.0,0.0,1.0,-0.0008794087101705372,0.005787022033473477,0.0,0.5638099655508995,0.017475577689037892,0.2938816547393799,0.24734890460968018,0.33552423119544983,0.0
118,966656,0,0,0,0,0.0,0.0,0.0,0.0022164936643093826,0.000459987901194836,0.0,0.550665557384491,0.008855044852680294,0.29223328828811646,0.2480800598859787,0.33385157585144043,0.0
119,974848,0,0,0,0,0.0,0.0,0.0,0.0027262882184004413,0.0010864286065043415,0.0,0.5402739107608795,0.015893105605209713,0.29148560762405396,0.24726124107837677,0.33378103375434875,0.0
120,983040,2,0,0,2,0.0,0.0,1.0,0.00045314357412280516,0.00016585824482717726,0.0,0.5308576837182045,0.016113749167561763,0.2907172739505768,0.2460252344608307,0.33316826820373535,0.0
121,991232,0,0,0,0,0.0,0.0,0.0,0.003926112165208906,3.696656210649962e-05,0.0,0.5192553654313088,0.014582544857694302,0.2891662120819092,0.24353666603565216,0.3328879773616791,0.0
122,999424,1,0,0,1,0.0,0.0,1.0,-0.0007838273799279704,6.767416386992409e-05,0.0,0.5002113953232765,0.00964644159321324,0.2875838875770569,0.24042703211307526,0.3324057459831238,0.0
123,1007616,125,0,0,125,0.0,0.0,1.0,0.0009043298836331814,0.005603908500052057,0.0,0.4891421854496002,0.023925301759300056,0.28726041316986084,0.23860998451709747,0.33185410499572754,0.0
124,1015808,0,0,0,0,0.0,0.0,0.0,0.002343002159614116,0.0003308831664980971,0.0,0.4801563620567322,0.012903179105342133,0.2858198881149292,0.23935075104236603,0.32971030473709106,0.0
125,1024000,1,0,0,1,0.0,0.0,1.0,0.0020363402436487377,0.00031415345938512473,0.0,0.47326567471027375,0.015007952537416713,0.28589415550231934,0.23979972302913666,0.32911378145217896,0.0
126,1032192,1,0,0,1,0.0,0.0,1.0,0.0001077894150512293,0.00013094185574118454,0.0,0.46905318945646285,0.01449058579892153,0.2847157418727875,0.23841515183448792,0.327433317899704,0.0
127,1040384,1,0,0,1,0.0,0.0,1.0,0.0024274914467241615,0.015153266408015042,0.0,0.462421290576458,0.03121965731625096,0.28483331203460693,0.23874135315418243,0.32794106006622314,0.0
128,1048576,0,0,0,0,0.0,0.0,0.0,0.0021788818674394863,0.0208121542702429,0.0,0.46831570118665694,0.012664265785861061,0.2855672240257263,0.24010221660137177,0.3281315267086029,0.0
129,1056768,125,0,0,125,0.0,0.0,1.0,-0.0003562919911928475,0.014613518508849666,0.0,0.46587305665016177,0.02064726543467259,0.28440532088279724,0.23701752722263336,0.33042076230049133,0.0
130,1064960,0,0,0,0,0.0,0.0,0.0,-0.0016987929586321116,0.0015666234954551327,0.0,0.45796648859977723,0.012386212153069209,0.2847594618797302,0.23674292862415314,0.33080366253852844,0.0
131,1073152,2,0,0,2,0.0,0.0,1.0,0.00021610112744383514,0.0006729630531481234,0.0,0.45669808238744736,0.009306752800330286,0.28384751081466675,0.23485293984413147,0.3291657269001007,0.0
132,1081344,0,0,0,0,0.0,0.0,0.0,-0.0023958570294780658,0.0002646132139489055,0.0,0.444478702545166,0.01038681376085151,0.28267860412597656,0.2329583615064621,0.32951679825782776,0.0
133,1089536,1,0,0,1,0.0,0.0,1.0,-0.0006448102474678307,0.000194906326396449,0.0,0.42406996339559555,0.010111885647347663,0.2801596522331238,0.23189082741737366,0.32523778080940247,0.0
134,1097728,0,0,0,0,0.0,0.0,0.0,0.00216129919863306,4.342755519246566e-05,0.0,0.4026307061314583,0.011490641583077377,0.2791561484336853,0.22765588760375977,0.32542145252227783,0.0
135,1105920,125,0,0,125,0.0,0.0,1.0,0.0019270418328233064,0.005574755801353604,0.0,0.3959203839302063,0.02262017554967315,0.27862387895584106,0.22607006132602692,0.32407346367836,0.0
136,1114112,0,0,0,0,0.0,0.0,0.0,-0.0007321334793232382,0.0009905748724122533,0.0,0.3657167077064514,0.011670819815481081,0.2742081880569458,0.22043254971504211,0.31956619024276733,0.0
137,1122304,2,0,0,2,0.0,0.0,1.0,0.0013306253647897392,0.00011650370847746672,0.0,0.3305919155478477,0.010113745502894744,0.27273377776145935,0.21901251375675201,0.3167297840118408,0.0
138,1130496,0,0,0,0,0.0,0.0,0.0,0.004003905766876414,3.447311348736548e-05,0.0,0.3163274392485619,0.012850804590561893,0.27134472131729126,0.2175745666027069,0.31539085507392883,0.0
139,1138688,1,0,0,1,0.0,0.0,1.0,0.0033800278019043618,0.00010534177308727522,0.0,0.30167443454265597,0.01635201684621279,0.2698391377925873,0.216599702835083,0.31353768706321716,0.0
140,1146880,0,0,0,0,0.0,0.0,0.0,0.007472533459076658,2.1338618284971745e-05,0.0,0.28683955818414686,0.018133342800138053,0.26901257038116455,0.214591845870018,0.31370529532432556,0.0
141,1155072,125,0,0,125,0.0,0.0,1.0,-0.00011290464899502695,0.005277036665938794,0.0,0.2760167345404625,0.017588283442455575,0.2680811285972595,0.21347329020500183,0.31226643919944763,0.0
