phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,1556480,190,1,17,160.4238,3.8562,0.7208,0.0277,-0.4666,0.0057,0,0,0,0,0.0571,0.0005,-0.0590,3.8242,-1.6233
offline_val,1556480,190,1,18,66.0471,3.1643,0.5288,0.4274,0.3629,0.0063,0,0,0,0,0.0412,0.0350,0.0473,3.1505,1.2728
offline_val,1556480,190,1,19,127.0097,2.4003,0.7756,0.1769,-0.1479,-0.0023,0,0,0,0,0.0600,0.0112,-0.0242,2.4530,-0.3169
offline_val,1556480,190,1,20,88.1465,6.3479,0.7833,0.3331,0.0520,-0.0027,0,0,0,0,0.0627,0.0268,0.0066,6.4030,1.2030
offline_val,1556480,190,1,21,18.1090,1.7768,0.3845,0.4634,0.5260,0.0180,0,0,0,0,0.0278,0.0366,0.0687,1.7146,1.4055
offline_val,1556480,190,1,22,48.8029,6.1290,0.6932,0.3145,0.0394,-0.0048,0,0,0,0,0.0555,0.0252,0.0049,6.1703,2.9569
offline_val,1556480,190,1,23,131.2009,6.6093,0.7172,0.0825,-0.3891,0.0048,0,0,0,0,0.0576,0.0105,-0.0377,6.6264,-1.1885
offline_val,1556480,190,1,24,110.6353,3.7919,0.7798,0.3164,0.0336,-0.0016,0,0,0,0,0.0618,0.0258,0.0054,3.8534,0.0849
offline_val,1556480,190,1,25,6.8667,3.9256,-0.0568,0.0789,0.8164,0.9900,0,0,0,0,-0.0047,0.0062,0.1025,3.5839,3.4837
offline_val,1556480,190,1,26,179.8808,5.2569,0.7231,0.0285,-0.4728,0.0019,0,0,0,0,0.0579,0.0015,-0.0593,5.1472,-2.9787
offline_val,1556480,190,1,27,110.1581,5.8203,0.7870,0.3300,0.0472,-0.0017,0,0,0,0,0.0629,0.0266,0.0061,5.8826,0.1425
offline_val,1556480,190,1,28,18.9002,3.6145,0.4813,0.4710,0.4930,0.0087,0,0,0,0,0.0384,0.0379,0.0604,3.4941,2.7726
offline_val,1556480,190,1,29,145.1117,3.9218,0.7286,0.0392,-0.4535,0.0067,0,0,0,0,0.0594,0.0042,-0.0521,3.9253,-1.1716
offline_val,1556480,190,1,30,9.8465,2.0221,-0.0451,0.0779,0.8135,0.9900,0,0,0,0,-0.0042,0.0062,0.1023,1.8493,1.7523
offline_val,1556480,190,1,31,100.6981,4.7558,0.7806,0.3319,0.0506,-0.0018,0,0,0,0,0.0624,0.0267,0.0064,4.8155,0.4598
offline_val,1556480,190,2,0,164.4042,6.1841,0.7269,0.0379,-0.4567,0.0014,0,0,0,0,0.0871,0.0014,-0.0877,6.0348,-2.9588
offline_val,1556480,190,2,1,20.5721,5.0714,0.5219,0.4441,0.4125,0.0016,0,0,0,0,0.0397,0.0403,0.0970,4.7507,3.9890
offline_val,1556480,190,2,2,115.8067,6.4195,0.7511,0.2753,-0.0591,-0.0040,0,0,0,0,0.0893,0.0304,-0.0168,6.5048,-0.2608
offline_val,1556480,190,2,3,-1.0000,0.0000,-0.0576,0.0795,0.8176,-0.0005,0,0,0,0,-0.0074,0.0091,0.1539,1.4787,-1.4081
offline_val,1556480,190,2,4,23.5380,4.5364,0.4976,0.4592,0.4563,0.0043,0,0,0,0,0.0616,0.0550,0.0779,4.3502,3.4055
offline_val,1556480,190,2,5,156.0329,4.4907,0.7236,0.0301,-0.4697,0.0053,0,0,0,0,0.0871,0.0013,-0.0879,4.4304,-1.8686
offline_val,1556480,190,2,6,61.7173,4.9965,0.6306,0.3629,0.1704,-0.0013,0,0,0,0,0.0770,0.0430,0.0265,5.0219,2.0569
offline_val,1556480,190,2,7,139.8009,3.4184,0.8146,0.1722,-0.2081,-0.0005,0,0,0,0,0.0949,0.0135,-0.0535,3.4704,-0.8801
offline_val,1556480,190,2,8,83.0846,6.4804,0.7825,0.3338,0.0538,-0.0029,0,0,0,0,0.0927,0.0401,0.0098,6.5591,1.5073
offline_val,1556480,190,2,9,162.0385,3.7675,0.7254,0.0337,-0.4547,0.0054,0,0,0,0,0.0874,0.0022,-0.0827,3.7254,-1.7165
offline_val,1556480,190,2,10,40.7096,1.9182,0.3828,0.4558,0.4950,0.0143,0,0,0,0,0.0438,0.0564,0.0948,1.8565,1.2578
