phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,5144576,628,4,30,170.8882,3.4595,0.4857,0.4617,-0.6079,0.1529,0,0,0,0,0.0623,0.0829,-0.2164,3.1134,-2.1506
offline_val,5144576,628,4,31,84.1914,1.9095,0.6388,0.0363,0.2966,0.0999,0,0,0,0,0.1355,0.0156,0.0885,2.0023,0.5806
offline_val,5144576,628,5,0,156.0548,6.0587,1.0000,0.8111,-0.4539,0.0995,0,0,0,0,0.2552,0.1741,-0.1921,5.8204,-2.9458
offline_val,5144576,628,5,1,164.1285,3.9331,0.8898,0.5186,-0.5004,0.1223,0,0,0,0,0.1678,0.1067,-0.2364,3.6316,-2.3079
offline_val,5144576,628,5,2,147.0406,2.4788,0.1710,0.2607,-0.4472,0.1123,0,0,0,0,0.0189,0.0610,-0.1925,2.3274,-1.0521
offline_val,5144576,628,5,3,133.3545,4.3935,1.0000,0.5764,-0.2350,0.0639,0,0,0,0,0.2455,0.1312,-0.0961,4.5513,-0.9900
offline_val,5144576,628,5,4,158.5169,4.5790,1.0000,0.6460,-0.5156,0.1239,0,0,0,0,0.2490,0.1303,-0.2262,4.3534,-2.4518
offline_val,5144576,628,5,5,48.4471,2.8528,1.0000,0.1194,0.7474,0.2465,0,0,0,0,0.1725,0.0116,0.3299,2.4315,2.2207
offline_val,5144576,628,5,6,117.8197,6.1059,1.0000,0.7560,-0.1058,0.0356,0,0,0,0,0.2431,0.1805,-0.0404,6.3333,-0.3318
offline_val,5144576,628,5,7,142.8249,5.8146,1.0000,0.7901,-0.3266,0.0790,0,0,0,0,0.2517,0.1775,-0.1452,5.8109,-1.9923
offline_val,5144576,628,5,8,129.1762,6.3753,1.0000,0.7948,-0.1480,0.0415,0,0,0,0,0.2461,0.1859,-0.0707,6.5476,-1.0826
offline_val,5144576,628,5,9,75.2484,3.0687,1.0000,0.2194,0.5048,0.1792,0,0,0,0,0.2329,0.0719,0.2291,3.0294,1.5918
offline_val,5144576,628,5,10,158.4343,3.3050,0.6458,0.4462,-0.5090,0.1260,0,0,0,0,0.1149,0.0914,-0.2248,3.0804,-1.7663
offline_val,5144576,628,5,11,72.9989,3.3013,1.0000,0.2701,0.4555,0.1649,0,0,0,0,0.2312,0.0797,0.2450,3.1999,1.8164
