phase,step,update,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,8159232,996,0,29,202.2566,3.7843,1.5000,0.0000,1.0000,0.1242,-0.3833,0.9970,0,0,0,0,0.0400,0.0050,-0.0241,3.7616,-2.6443
offline_val,8159232,996,0,30,122.3844,3.9965,1.5000,0.0000,1.0000,0.0884,-0.1214,0.9970,0,0,0,0,0.0400,0.0035,-0.0076,4.0340,-0.3379
offline_val,8159232,996,0,31,139.7732,4.1912,1.5000,0.0000,1.0000,0.1005,-0.0952,0.9970,0,0,0,0,0.0400,0.0040,-0.0060,4.2259,-0.8931
offline_val,8159232,996,0,32,119.5811,4.9145,1.5000,0.0000,1.0000,0.1377,-0.0019,0.9970,0,0,0,0,0.0400,0.0055,-0.0001,4.9544,-0.2742
offline_val,8159232,996,0,33,172.9430,2.8318,1.5000,0.0000,0.8716,0.0627,-0.6138,0.9970,0,0,0,0,0.0349,0.0025,-0.0386,2.8148,-1.3987
offline_val,8159232,996,0,34,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.1401,0.7120,-0.0439,0,0,0,0,0.0400,-0.0056,0.0447,3.1617,-2.8188
offline_val,8159232,996,0,35,7.5536,3.9485,1.5000,0.0000,1.0000,-0.1343,0.7330,0.9970,0,0,0,0,0.0400,-0.0054,0.0461,3.8421,3.2629
offline_val,8159232,996,0,36,149.3826,4.6525,1.5000,0.0000,1.0000,0.0878,-0.1916,0.9970,0,0,0,0,0.0400,0.0035,-0.0120,4.6764,-1.3554
offline_val,8159232,996,0,37,119.6041,6.4998,1.5000,0.0000,1.0000,0.1522,0.0237,0.9970,0,0,0,0,0.0400,0.0061,0.0015,6.5404,-0.3545
offline_val,8159232,996,0,38,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.1266,0.6819,-0.0440,0,0,0,0,0.0400,-0.0051,0.0428,2.3338,-1.9156
offline_val,8159232,996,0,39,137.9150,5.4392,1.5000,0.0000,1.0000,0.1392,-0.0214,0.9970,0,0,0,0,0.0400,0.0056,-0.0013,5.4778,-1.0578
offline_val,8159232,996,0,40,175.3978,3.5753,1.5000,0.0000,1.0000,0.1485,-0.4826,0.9970,0,0,0,0,0.0400,0.0059,-0.0303,3.5622,-1.7999
offline_val,8159232,996,0,41,204.6847,3.2515,1.5000,0.0000,1.0000,0.0467,-0.6367,0.9970,0,0,0,0,0.0400,0.0019,-0.0400,3.1986,-2.3842
offline_val,8159232,996,0,42,28.6469,4.7813,1.5000,0.0000,1.0000,0.2397,0.4766,0.9970,0,0,0,0,0.0400,0.0096,0.0299,4.7297,3.1372
offline_val,8159232,996,0,43,203.5590,2.6062,1.5000,0.0000,1.0000,0.0784,-0.5605,0.9970,0,0,0,0,0.0400,0.0031,-0.0352,2.5817,-1.8753
offline_val,8159232,996,0,44,71.1621,2.9984,1.5000,0.0000,1.0000,0.0999,-0.2015,0.9970,0,0,0,0,0.0400,0.0040,-0.0127,3.0498,0.8833
offline_val,8159232,996,0,45,173.9950,5.2274,1.5000,0.0000,1.0000,0.1008,-0.5687,0.9970,0,0,0,0,0.0400,0.0040,-0.0357,5.1773,-2.6091
offline_val,8159232,996,0,46,171.8505,4.0041,1.5000,0.0000,1.0000,0.1162,-0.4728,0.9970,0,0,0,0,0.0400,0.0046,-0.0297,3.9890,-1.9089
offline_val,8159232,996,0,47,14.4991,3.4299,1.5000,0.0000,1.0000,0.2081,0.3979,0.9970,0,0,0,0,0.0400,0.0083,0.0250,3.4062,2.5987
offline_val,8159232,996,0,48,20.5595,2.0926,1.5000,0.0000,1.0000,0.0845,0.1858,0.9970,0,0,0,0,0.0400,0.0034,0.0117,2.1157,1.4613
offline_val,8159232,996,0,49,96.4298,4.6117,1.5000,0.0000,1.0000,0.1509,0.0278,0.9970,0,0,0,0,0.0400,0.0060,0.0017,4.6508,0.5521
offline_val,8159232,996,0,50,44.0827,5.6037,1.5000,0.0000,1.0000,0.2729,0.4148,0.9970,0,0,0,0,0.0400,0.0109,0.0261,5.5675,3.0073
offline_val,8159232,996,0,51,10.7560,4.9525,1.5000,0.0000,1.0000,0.1459,0.5809,0.9970,0,0,0,0,0.0400,0.0058,0.0365,4.8521,3.9406
offline_val,8159232,996,0,52,91.6673,4.2079,1.5000,0.0000,1.0000,0.0904,-0.0692,0.9970,0,0,0,0,0.0400,0.0036,-0.0043,4.2507,0.6263
offline_val,8159232,996,0,53,52.7776,4.5920,1.5000,0.0000,1.0000,0.2416,0.4279,0.9970,0,0,0,0,0.0400,0.0097,0.0269,4.5755,2.1698
offline_val,8159232,996,0,54,8.2625,2.0788,1.5000,0.0000,1.0000,0.0735,0.4662,0.9970,0,0,0,0,0.0400,0.0029,0.0293,2.0706,1.6788
offline_val,8159232,996,0,55,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.1445,0.7239,-0.0438,0,0,0,0,0.0400,-0.0058,0.0455,3.3602,-3.3361
offline_val,8159232,996,0,56,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.1514,0.7564,-0.0436,0,0,0,0,0.0400,-0.0061,0.0475,3.7286,3.4108
offline_val,8159232,996,0,57,165.3605,3.9245,1.5000,0.0000,1.0000,0.1285,-0.4349,0.9970,0,0,0,0,0.0400,0.0051,-0.0273,3.9201,-1.6704
offline_val,8159232,996,0,58,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.1505,0.7510,-0.0436,0,0,0,0,0.0400,-0.0060,0.0472,5.0000,4.5876
offline_val,8159232,996,0,59,43.6915,4.5403,1.5000,0.0000,1.0000,0.2126,0.5218,0.9970,0,0,0,0,0.0400,0.0085,0.0328,4.5017,2.4796
offline_val,8159232,996,0,60,4.8819,2.9021,1.5000,0.0000,1.0000,0.0320,0.5685,0.9970,0,0,0,0,0.0400,0.0013,0.0357,2.8571,2.4324
offline_val,8159232,996,0,61,183.9478,5.9570,1.5000,0.0000,1.0000,0.1222,-0.3743,0.9970,0,0,0,0,0.0400,0.0049,-0.0235,5.9198,-3.3453
offline_val,8159232,996,0,62,86.3682,3.2663,1.5000,0.0000,1.0000,0.1289,-0.1746,0.9970,0,0,0,0,0.0400,0.0052,-0.0110,3.3130,0.5965
offline_val,8159232,996,0,63,102.2180,3.7531,1.5000,0.0000,1.0000,0.0914,-0.0722,0.9970,0,0,0,0,0.0400,0.0037,-0.0045,3.7943,0.2617
offline_val,8159232,996,0,64,129.6118,2.5020,1.5000,0.0000,1.0000,0.1295,-0.4078,0.9970,0,0,0,0,0.0400,0.0052,-0.0256,2.5328,-0.3889
offline_val,8159232,996,0,65,44.7805,2.8670,1.5000,0.0000,1.0000,0.0649,0.1040,0.9970,0,0,0,0,0.0400,0.0026,0.0065,2.8975,1.4651
offline_val,8159232,996,0,66,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.0754,0.4780,-0.0455,0,0,0,0,0.0400,-0.0030,0.0300,4.2409,-3.3784
offline_val,8159232,996,0,67,121.9528,3.0583,1.5000,0.0000,1.0000,0.0137,-0.4165,0.9970,0,0,0,0,0.0400,0.0005,-0.0262,3.0913,-0.3074
offline_val,8159232,996,0,68,53.9594,1.9397,1.5000,0.0000,1.0000,0.1655,-0.0881,0.9970,0,0,0,0,0.0400,0.0066,-0.0055,1.9844,0.8393
offline_val,8159232,996,0,69,41.0058,3.6408,1.5000,0.0000,1.0000,0.1964,0.2548,0.9970,0,0,0,0,0.0400,0.0079,0.0160,3.6493,2.0024
offline_val,8159232,996,0,70,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.1451,0.7305,-0.0437,0,0,0,0,0.0400,-0.0058,0.0459,3.5469,-2.9911
offline_val,8159232,996,0,71,30.1133,5.3681,1.5000,0.0000,1.0000,0.2659,0.3862,0.9970,0,0,0,0,0.0400,0.0106,0.0243,5.3267,3.4332
offline_val,8159232,996,0,72,176.7542,5.4479,1.5000,0.0000,1.0000,0.1242,-0.3371,0.9970,0,0,0,0,0.0400,0.0050,-0.0212,5.4307,-2.7528
offline_val,8159232,996,0,73,73.4746,6.0555,1.5000,0.0000,1.0000,0.2101,0.1710,0.9970,0,0,0,0,0.0400,0.0084,0.0107,6.0764,1.8212
offline_val,8159232,996,0,74,91.0252,5.5575,1.5000,0.0000,1.0000,0.1556,0.0384,0.9970,0,0,0,0,0.0400,0.0062,0.0024,5.5954,0.8929
offline_val,8159232,996,0,75,127.7800,6.5943,1.5000,0.0000,1.0000,0.1799,0.0725,0.9970,0,0,0,0,0.0400,0.0072,0.0046,6.6378,-0.7423
offline_val,8159232,996,0,76,156.6049,3.5804,1.5000,0.0000,1.0000,0.1262,-0.3565,0.9970,0,0,0,0,0.0400,0.0050,-0.0224,3.5927,-1.2713
offline_val,8159232,996,0,77,60.0106,3.3368,1.5000,0.0000,1.0000,0.1626,0.0935,0.9970,0,0,0,0,0.0400,0.0065,0.0059,3.3691,1.3258
offline_val,8159232,996,0,78,92.2688,2.6846,1.5000,0.0000,1.0000,0.1101,-0.1986,0.9970,0,0,0,0,0.0400,0.0044,-0.0125,2.7294,0.3677
offline_val,8159232,996,0,79,211.7349,3.8953,1.5000,0.0000,1.0000,0.0428,-0.4425,0.9970,0,0,0,0,0.0400,0.0017,-0.0278,3.8528,-3.0160
offline_val,8159232,996,0,80,142.3954,4.6499,1.5000,0.0000,1.0000,0.1127,-0.2399,0.9970,0,0,0,0,0.0400,0.0045,-0.0151,4.6734,-1.1243
offline_val,8159232,996,0,81,86.5012,4.4721,1.5000,0.0000,1.0000,0.1837,0.0934,0.9970,0,0,0,0,0.0400,0.0073,0.0059,4.5070,0.8879
offline_val,8159232,996,0,82,192.8806,2.0675,1.5000,0.0000,0.4935,0.0051,-0.9391,0.9970,0,0,0,0,0.0197,0.0002,-0.0590,2.0098,-1.3724
offline_val,8159232,996,0,83,117.6376,4.9170,1.5000,0.0000,1.0000,0.1501,-0.0177,0.9970,0,0,0,0,0.0400,0.0060,-0.0011,4.9567,-0.2072
offline_val,8159232,996,0,84,-1.0000,0.0000,1.5000,0.0000,1.0000,-0.1492,0.7447,-0.0437,0,0,0,0,0.0400,-0.0060,0.0468,3.7913,-3.7848
offline_val,8159232,996,0,85,197.4183,4.6512,1.5000,0.0000,1.0000,0.1246,-0.5061,0.9970,0,0,0,0,0.0400,0.0050,-0.0318,4.5942,-3.1179
offline_val,8159232,996,0,86,99.8625,4.6207,1.5000,0.0000,1.0000,0.1818,0.0966,0.9970,0,0,0,0,0.0400,0.0073,0.0061,4.6581,0.4555
offline_val,8159232,996,0,87,6.6547,3.1494,1.5000,0.0000,1.0000,-0.1305,0.7198,0.9970,0,0,0,0,0.0400,-0.0052,0.0452,3.0738,2.6202
offline_val,8159232,996,0,88,176.9107,3.4125,1.5000,0.0000,1.0000,0.1269,-0.5727,0.9970,0,0,0,0,0.0400,0.0051,-0.0360,3.3906,-1.7761
offline_val,8159232,996,0,89,191.4245,2.0006,1.5000,0.0000,0.5793,0.0196,-0.8231,0.9970,0,0,0,0,0.0232,0.0008,-0.0517,1.9595,-1.2915
offline_val,8159232,996,0,90,87.3475,5.7109,1.5000,0.0000,1.0000,0.1920,0.1134,0.9970,0,0,0,0,0.0400,0.0077,0.0071,5.7432,1.1031
offline_val,8159232,996,0,91,146.8049,3.4576,1.5000,0.0000,1.0000,0.1332,-0.2696,0.9970,0,0,0,0,0.0400,0.0053,-0.0169,3.4818,-0.9547
offline_val,8159232,996,0,92,-1.0000,0.0000,1.5000,0.0000,1.0000,0.1023,0.4979,-0.0455,0,0,0,0,0.0400,0.0041,0.0313,1.9736,1.7587
offline_val,8159232,996,0,93,101.8966,4.3774,1.5000,0.0000,1.0000,0.1161,-0.0200,0.9970,0,0,0,0,0.0400,0.0046,-0.0013,4.4178,0.3305
offline_val,8159232,996,0,94,114.8098,2.0354,1.5000,0.0000,1.0000,0.0020,-0.5863,0.9970,0,0,0,0,0.0400,0.0001,-0.0368,2.0725,-0.1177
offline_val,8159232,996,0,95,27.3385,5.0543,1.5000,0.0000,1.0000,0.2620,0.4057,0.9970,0,0,0,0,0.0400,0.0105,0.0255,5.0109,3.3441
offline_val,8159232,996,0,96,49.9350,2.4278,1.5000,0.0000,1.0000,0.1312,-0.1179,0.9970,0,0,0,0,0.0400,0.0052,-0.0074,2.4761,1.1161
offline_val,8159232,996,0,97,-1.0000,0.0000,1.5000,0.0000,0.4775,-0.0740,0.2364,-0.0093,0,0,0,0,0.0191,-0.0030,0.0149,2.9257,2.7369
offline_val,8159232,996,0,98,45.7272,5.7500,1.5000,0.0000,1.0000,0.2722,0.3788,0.9970,0,0,0,0,0.0400,0.0109,0.0238,5.7204,3.0019
offline_val,8159232,996,0,99,29.1473,4.5250,1.5000,0.0000,1.0000,0.2234,0.4832,0.9970,0,0,0,0,0.0400,0.0089,0.0304,4.4777,2.9538
offline_val,8159232,996,0,100,155.5962,2.5246,1.5000,0.0000,1.0000,0.1195,-0.5203,0.9970,0,0,0,0,0.0400,0.0048,-0.0327,2.5363,-0.9019
offline_val,8159232,996,0,101,131.7722,2.9434,1.5000,0.0000,1.0000,0.0285,-0.3428,0.9970,0,0,0,0,0.0400,0.0011,-0.0215,2.9733,-0.4982
offline_val,8159232,996,0,102,101.3729,6.1490,1.5000,0.0000,1.0000,0.1701,0.0439,0.9970,0,0,0,0,0.0400,0.0068,0.0028,6.1876,0.5133
offline_val,8159232,996,0,103,48.3796,4.3257,1.5000,0.0000,1.0000,0.2170,0.4490,0.9970,0,0,0,0,0.0400,0.0087,0.0282,4.3058,2.1917
offline_val,8159232,996,0,104,43.1516,6.0211,1.5000,0.0000,1.0000,0.2796,0.3856,0.9970,0,0,0,0,0.0400,0.0112,0.0242,5.9841,3.2619
offline_val,8159232,996,0,105,56.9099,4.6965,1.5000,0.0000,1.0000,0.2627,0.3311,0.9970,0,0,0,0,0.0400,0.0105,0.0208,4.6952,2.0462
offline_val,8159232,996,0,106,-1.0000,0.0000,1.5000,0.0000,0.8395,-0.1212,0.5703,-0.0303,0,0,0,0,0.0336,-0.0048,0.0358,2.6192,2.4622
offline_val,8159232,996,0,107,59.1192,2.2232,1.5000,0.0000,1.0000,0.1354,-0.4315,0.9970,0,0,0,0,0.0400,0.0054,-0.0271,2.2863,0.8256
offline_val,8159232,996,0,108,161.6632,4.0007,1.5000,0.0000,1.0000,0.0916,-0.2931,0.9970,0,0,0,0,0.0400,0.0037,-0.0184,4.0126,-1.5583
offline_val,8159232,996,0,109,9.3962,4.1432,1.5000,0.0000,1.0000,0.1754,0.5217,0.9970,0,0,0,0,0.0400,0.0070,0.0328,4.0766,3.3260
offline_val,8159232,996,0,110,89.9444,6.4084,1.5000,0.0000,1.0000,0.1235,-0.0319,0.9970,0,0,0,0,0.0400,0.0049,-0.0020,6.4505,1.0510
offline_val,8159232,996,0,111,206.5692,2.0141,1.5000,0.0000,0.7843,0.0779,-0.5870,0.9970,0,0,0,0,0.0314,0.0031,-0.0369,1.9914,-1.4972
offline_val,8159232,996,0,112,70.5454,4.2953,1.5000,0.0000,1.0000,0.1752,0.2082,0.9970,0,0,0,0,0.0400,0.0070,0.0131,4.3174,1.3971
offline_val,8159232,996,0,113,126.3375,2.8056,1.5000,0.0000,1.0000,0.0053,-0.3700,0.9970,0,0,0,0,0.0400,0.0002,-0.0232,2.8378,-0.3663
offline_val,8159232,996,0,114,154.0710,5.7500,1.5000,0.0000,1.0000,0.1271,-0.0695,0.9970,0,0,0,0,0.0400,0.0051,-0.0044,5.7821,-1.8324
offline_val,8159232,996,0,115,206.3451,1.8759,1.5000,0.0000,0.8620,0.2783,-0.3320,0.9970,0,0,0,0,0.0345,0.0111,-0.0209,1.8824,-1.3537
offline_val,8159232,996,0,116,63.2369,5.9383,1.5000,0.0000,1.0000,0.2195,0.2722,0.9970,0,0,0,0,0.0400,0.0088,0.0171,5.9404,2.2795
offline_val,8159232,996,0,117,73.0614,5.0471,1.5000,0.0000,1.0000,0.1786,0.1081,0.9970,0,0,0,0,0.0400,0.0071,0.0068,5.0769,1.5138
offline_val,8159232,996,0,118,5.2035,3.7274,1.5000,0.0000,1.0000,-0.1469,0.7415,0.9970,0,0,0,0,0.0400,-0.0059,0.0466,3.6245,3.1469
offline_val,8159232,996,0,119,6.3522,3.3451,1.5000,0.0000,1.0000,-0.1478,0.7446,0.9970,0,0,0,0,0.0400,-0.0059,0.0468,3.2576,2.7953
offline_val,8159232,996,0,120,117.6167,5.3232,1.5000,0.0000,1.0000,0.1329,-0.0642,0.9970,0,0,0,0,0.0400,0.0053,-0.0040,5.3622,-0.2402
offline_val,8159232,996,0,121,207.7344,2.9062,1.5000,0.0000,0.9369,-0.0099,-0.6664,0.9970,0,0,0,0,0.0375,-0.0004,-0.0419,2.8539,-2.2047
offline_val,8159232,996,0,122,220.3625,2.6466,1.5000,0.0000,1.0000,0.0102,0.0918,0.9970,0,0,0,0,0.0400,0.0004,0.0058,2.6990,-2.1329
offline_val,8159232,996,0,123,169.3163,4.1591,1.5000,0.0000,1.0000,0.1213,-0.3470,0.9970,0,0,0,0,0.0400,0.0049,-0.0218,4.1592,-1.8714
offline_val,8159232,996,0,124,0.6989,3.3069,1.5000,0.0000,1.0000,-0.1554,0.7697,0.9970,0,0,0,0,0.0400,-0.0062,0.0484,3.2097,2.9079
offline_val,8159232,996,0,125,27.2134,4.0061,1.5000,0.0000,1.0000,0.1961,0.3568,0.9970,0,0,0,0,0.0400,0.0078,0.0224,3.9880,2.6417
offline_val,8159232,996,0,126,154.1172,5.4175,1.5000,0.0000,1.0000,0.1038,-0.1574,0.9970,0,0,0,0,0.0400,0.0042,-0.0099,5.4404,-1.7588
offline_val,8159232,996,0,127,111.2959,2.0166,1.5000,0.0000,0.9665,-0.0086,-0.5627,0.9970,0,0,0,0,0.0387,-0.0003,-0.0354,2.0543,-0.0610
offline_val,8159232,996,1,0,56.9575,2.7111,1.5000,0.0000,1.0000,0.1613,0.1668,0.0056,0,0,0,0,0.0800,0.0075,0.0117,2.7779,1.1570
offline_val,8159232,996,1,1,109.9790,6.3595,1.5000,0.0000,1.0000,0.1627,0.0374,0.0039,0,0,0,0,0.0800,0.0127,0.0054,6.4389,0.1430
offline_val,8159232,996,1,2,183.2676,3.4358,1.5000,0.0000,0.7656,0.1541,-0.7337,0.0217,0,0,0,0,0.0708,0.0089,-0.0864,3.3355,-2.1154
offline_val,8159232,996,1,3,107.6612,5.4212,1.5000,0.0000,1.0000,0.1507,-0.0564,0.0005,0,0,0,0,0.0800,0.0101,-0.0103,5.5027,0.1305
offline_val,8159232,996,1,4,59.1295,5.4424,1.5000,0.0000,1.0000,0.3099,0.3715,0.0113,0,0,0,0,0.0798,0.0230,0.0417,5.4275,2.4038
offline_val,8159232,996,1,5,57.7091,2.1880,1.5000,0.0000,1.0000,0.2350,-0.1156,-0.0040,0,0,0,0,0.0801,0.0139,-0.0144,2.2807,0.8722
offline_val,8159232,996,1,6,172.8075,5.8259,1.5000,0.0000,1.0000,0.1997,-0.4381,0.0098,0,0,0,0,0.0802,0.0117,-0.0589,5.7397,-2.9810
offline_val,8159232,996,1,7,106.2370,6.2645,1.5000,0.0000,1.0000,0.1688,0.0243,0.0033,0,0,0,0,0.0800,0.0123,0.0019,6.3440,0.2949
offline_val,8159232,996,1,8,9.0389,4.5759,1.5000,0.0000,1.0000,0.1735,0.8276,0.9970,0,0,0,0,0.0797,0.0032,0.0959,4.2966,3.9548
offline_val,8159232,996,1,9,130.2694,2.9690,1.5000,0.0000,1.0000,0.0850,-0.4533,0.0158,0,0,0,0,0.0801,0.0055,-0.0484,3.0260,-0.5439
offline_val,8159232,996,1,10,194.0157,5.3181,1.5000,0.0000,1.0000,0.1777,-0.4784,0.0108,0,0,0,0,0.0802,0.0111,-0.0600,5.1929,-3.5694
offline_val,8159232,996,1,11,29.9082,4.7517,1.5000,0.0000,1.0000,0.3320,0.5814,0.0173,0,0,0,0,0.0795,0.0227,0.0721,4.6083,3.2798
offline_val,8159232,996,1,12,35.0930,2.9816,1.5000,0.0000,1.0000,0.2961,0.5229,0.0187,0,0,0,0,0.0798,0.0177,0.0478,2.9759,1.8762
offline_val,8159232,996,1,13,88.2568,4.1472,1.5000,0.0000,1.0000,0.1671,0.0564,0.0038,0,0,0,0,0.0800,0.0114,0.0051,4.2233,0.7703
offline_val,8159232,996,1,14,47.3393,5.5126,1.5000,0.0000,1.0000,0.3181,0.4313,0.0120,0,0,0,0,0.0797,0.0239,0.0487,5.4558,2.9596
offline_val,8159232,996,1,15,75.6002,4.4814,1.5000,0.0000,1.0000,0.1646,0.0694,0.0035,0,0,0,0,0.0800,0.0107,0.0036,4.5569,1.2491
offline_val,8159232,996,1,16,77.5405,4.1519,1.5000,0.0000,1.0000,0.1667,0.0550,0.0032,0,0,0,0,0.0800,0.0115,0.0065,4.2248,1.1102
offline_val,8159232,996,1,17,157.3474,5.5931,1.5000,0.0000,1.0000,0.1855,-0.2968,0.0076,0,0,0,0,0.0801,0.0116,-0.0379,5.5971,-2.0994
offline_val,8159232,996,1,18,21.4218,5.4654,1.5000,0.0000,1.0000,0.3117,0.4444,0.0118,0,0,0,0,0.0797,0.0229,0.0530,5.3408,4.0162
offline_val,8159232,996,1,19,24.6357,3.7973,1.5000,0.0000,1.0000,0.2967,0.5379,0.0181,0,0,0,0,0.0796,0.0201,0.0657,3.7056,2.7494
offline_val,8159232,996,1,20,172.5141,3.9637,1.5000,0.0000,1.0000,0.1863,-0.4058,0.0106,0,0,0,0,0.0802,0.0109,-0.0530,3.9430,-1.9936
offline_val,8159232,996,1,21,87.2151,2.1551,1.5000,0.0000,0.8709,0.1489,-0.6773,-0.0225,0,0,0,0,0.0750,0.0095,-0.0803,2.2553,0.2355
offline_val,8159232,996,1,22,105.7172,2.4799,1.5000,0.0000,1.0000,0.2015,-0.2163,-0.0044,0,0,0,0,0.0801,0.0130,-0.0301,2.5625,0.0549
offline_val,8159232,996,1,23,104.2744,5.2675,1.5000,0.0000,1.0000,0.1527,-0.0545,0.0005,0,0,0,0,0.0800,0.0109,-0.0079,5.3498,0.2740
offline_val,8159232,996,1,24,18.7877,3.8447,1.5000,0.0000,1.0000,0.2896,0.5872,0.0199,0,0,0,0,0.0796,0.0191,0.0701,3.7268,2.9667
offline_val,8159232,996,1,25,125.5236,3.2715,1.5000,0.0000,1.0000,0.2142,-0.0545,0.0016,0,0,0,0,0.0801,0.0137,-0.0125,3.3472,-0.3585
